date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
09-11-2025,uttar pradesh,Kanpur Nagar,208022,8,10,kanpur nagar,kanpur nagar
09-11-2025,uttar pradesh,Kanpur Nagar,209210,6,7,kanpur nagar,kanpur nagar
09-11-2025,uttar pradesh,Kanpur Nagar,209401,4,11,kanpur nagar,kanpur nagar
09-11-2025,uttar pradesh,Kanpur Nagar,209402,8,6,kanpur nagar,kanpur nagar
09-11-2025,uttar pradesh,Lucknow,226023,12,3,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,226024,12,9,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,226026,8,1,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,226028,16,9,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,226501,3,0,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,227107,26,13,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,227115,5,6,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,227116,4,5,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,227202,5,4,lucknow,lucknow
09-11-2025,uttar pradesh,Lucknow,227309,11,9,lucknow,lucknow
09-11-2025,uttar pradesh,Prayagraj,211010,3,0,prayagraj,prayagraj
09-11-2025,uttar pradesh,Prayagraj,211011,3,1,prayagraj,prayagraj
09-11-2025,uttar pradesh,Prayagraj,212104,4,1,prayagraj,prayagraj
09-11-2025,uttar pradesh,Prayagraj,212301,4,0,prayagraj,prayagraj
09-11-2025,uttar pradesh,Prayagraj,212306,3,0,prayagraj,prayagraj
09-11-2025,uttar pradesh,Prayagraj,212507,3,2,prayagraj,prayagraj
09-11-2025,uttar pradesh,Varanasi,221005,17,12,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221105,9,11,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221107,8,11,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221202,10,6,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221208,10,4,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221210,4,1,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221302,9,7,varanasi,varanasi
09-11-2025,uttar pradesh,Varanasi,221403,6,16,varanasi,varanasi
10-11-2025,uttar pradesh,Allahabad,211002,8,14,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212202,2,1,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212405,6,4,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,221508,22,19,allahabad,prayagraj
10-11-2025,uttar pradesh,Gorakhpur,273006,2,4,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273010,13,8,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273013,37,18,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273016,37,31,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273158,28,16,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273306,13,15,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273402,26,24,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273407,20,25,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Kanpur Nagar,208001,72,118,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208006,4,8,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208008,2,3,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208021,39,39,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208022,14,4,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208025,7,9,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209205,11,5,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209208,2,2,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209209,21,4,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209214,8,12,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209304,15,7,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Lucknow,226003,56,53,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226013,5,0,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226015,6,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226020,29,35,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226024,11,8,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226025,9,7,lucknow,lucknow
10-11-2025,uttar pradesh,Prayagraj,211012,0,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211013,4,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211019,1,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212306,5,3,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212507,4,5,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,221505,2,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,229412,1,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Varanasi,221005,14,19,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221007,65,28,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221201,30,5,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221206,9,3,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221208,14,3,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221313,0,1,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221403,20,13,varanasi,varanasi
10-11-2025,uttar pradesh,Allahabad,211004,10,8,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211011,15,16,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211019,20,10,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212104,25,5,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212107,59,9,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212108,31,3,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212302,17,8,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212303,25,12,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212305,10,10,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212401,8,7,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212503,18,5,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,228411,3,4,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,229412,10,11,allahabad,prayagraj
10-11-2025,uttar pradesh,Gorakhpur,273001,20,22,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273005,9,10,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273007,32,13,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273008,12,14,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273155,7,4,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273213,8,7,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273408,28,9,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273409,8,5,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Kanpur Nagar,208013,6,16,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208015,2,3,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208026,2,0,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209121,4,1,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209206,30,27,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209401,8,10,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Lucknow,226007,2,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226016,29,16,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226022,20,19,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226023,7,5,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226029,3,5,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226201,1,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226302,2,3,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227116,7,6,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227205,19,16,lucknow,lucknow
10-11-2025,uttar pradesh,Prayagraj,211003,6,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211004,5,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211007,1,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211008,1,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211016,3,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212307,0,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212402,1,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,229413,1,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Varanasi,221001,89,96,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221002,27,26,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221003,14,15,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221008,15,2,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221101,25,17,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221107,10,19,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221111,2,0,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221112,13,2,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221307,41,22,varanasi,varanasi
10-11-2025,uttar pradesh,Allahabad,212307,12,8,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212402,63,25,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,221502,22,14,allahabad,prayagraj
10-11-2025,uttar pradesh,Gorakhpur,273012,0,2,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273014,11,12,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273212,32,28,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273403,14,25,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273404,12,16,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273412,14,13,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Kanpur Nagar,208005,14,10,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208016,4,5,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208017,17,16,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208020,13,11,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209202,23,26,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209203,8,4,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209305,4,2,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,209308,4,2,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Lucknow,226004,7,11,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226006,10,5,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226008,18,7,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226010,34,30,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226011,11,7,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226017,26,17,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226030,0,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226031,0,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226101,17,4,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226102,2,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226104,0,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226203,4,0,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226501,2,1,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227101,4,6,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227107,36,8,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227115,18,9,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227202,4,15,lucknow,lucknow
10-11-2025,uttar pradesh,Prayagraj,211001,1,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211002,2,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,211011,2,3,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212104,1,3,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212208,0,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212301,3,0,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,212502,3,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,221502,4,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,221508,4,1,prayagraj,prayagraj
10-11-2025,uttar pradesh,Varanasi,221105,15,9,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221108,12,4,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221109,6,10,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221202,17,14,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221207,19,4,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221210,1,0,varanasi,varanasi
10-11-2025,uttar pradesh,Allahabad,211001,11,14,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211008,29,19,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211013,34,17,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211016,18,24,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212109,23,15,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212208,5,0,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212301,52,16,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211003,41,34,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211006,16,9,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211007,2,2,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211010,10,2,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,211012,23,12,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212106,36,21,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212306,48,15,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212404,1,7,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212502,25,11,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,212507,28,24,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,221503,56,18,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,221505,30,19,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,221507,19,9,allahabad,prayagraj
10-11-2025,uttar pradesh,Allahabad,229413,6,4,allahabad,prayagraj
10-11-2025,uttar pradesh,Gorakhpur,273004,5,4,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273017,3,2,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273152,10,17,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273209,51,40,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273211,11,14,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273401,20,10,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273406,20,9,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273411,20,21,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Gorakhpur,273413,46,27,gorakhpur,gorakhpur
10-11-2025,uttar pradesh,Kanpur Nagar,208002,15,18,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208003,10,6,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Kanpur Nagar,208014,10,16,kanpur nagar,kanpur nagar
10-11-2025,uttar pradesh,Lucknow,226002,30,20,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226005,26,11,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226018,15,11,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226019,1,0,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226026,5,5,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,226401,3,2,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227207,1,0,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227305,35,11,lucknow,lucknow
10-11-2025,uttar pradesh,Lucknow,227308,15,9,lucknow,lucknow
10-11-2025,uttar pradesh,Prayagraj,212503,2,2,prayagraj,prayagraj
10-11-2025,uttar pradesh,Prayagraj,221503,4,4,prayagraj,prayagraj
10-11-2025,uttar pradesh,Varanasi,221004,1,5,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221010,25,20,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221011,18,10,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221204,21,5,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221209,3,1,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221302,9,7,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221305,14,4,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221311,31,5,varanasi,varanasi
10-11-2025,uttar pradesh,Varanasi,221405,14,5,varanasi,varanasi
11-11-2025,uttar pradesh,Allahabad,211002,16,15,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,211004,7,12,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,211008,27,36,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,211012,24,15,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,211013,34,20,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212109,29,11,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212208,7,7,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212507,15,24,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,221507,20,11,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,221508,20,20,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,229413,5,4,allahabad,prayagraj
11-11-2025,uttar pradesh,Gorakhpur,273002,19,20,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273006,2,2,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273007,48,18,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273013,18,18,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273015,22,37,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273158,32,19,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273165,41,28,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273211,5,9,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273403,18,18,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273405,10,12,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273406,8,10,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273407,25,22,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273408,16,24,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273409,8,4,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273411,13,23,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Kanpur Nagar,208003,8,5,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208007,11,16,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208008,2,0,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208009,1,1,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208011,22,25,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208014,12,14,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208016,3,4,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208019,9,15,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208020,14,21,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208023,15,17,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208025,11,12,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208027,26,25,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209204,7,3,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209205,4,4,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209209,8,3,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209401,17,18,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Lucknow,226006,7,7,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226012,14,10,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226018,21,10,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226023,10,8,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226026,6,9,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226031,3,1,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226301,22,3,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227107,38,15,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227115,25,6,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227205,25,11,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227308,20,8,lucknow,lucknow
11-11-2025,uttar pradesh,Prayagraj,211003,3,1,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,212106,3,1,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,212502,6,0,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,221508,1,0,prayagraj,prayagraj
11-11-2025,uttar pradesh,Varanasi,221001,78,101,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221006,2,0,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221007,72,25,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221103,5,6,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221104,55,22,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221105,16,16,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221109,4,8,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221116,5,2,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221201,30,5,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221206,13,7,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221209,11,0,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221301,1,0,varanasi,varanasi
11-11-2025,uttar pradesh,Varanasi,221302,11,11,varanasi,varanasi
11-11-2025,uttar pradesh,Allahabad,211006,16,6,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212106,47,29,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212202,3,1,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212217,0,1,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212301,47,36,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212305,13,8,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212306,37,23,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212401,7,9,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212402,54,29,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,212404,0,2,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,221502,25,14,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,221505,49,22,allahabad,prayagraj
11-11-2025,uttar pradesh,Allahabad,228411,5,8,allahabad,prayagraj
11-11-2025,uttar pradesh,Gorakhpur,273009,3,1,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273202,43,35,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273209,59,41,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Gorakhpur,273413,41,34,gorakhpur,gorakhpur
11-11-2025,uttar pradesh,Kanpur Nagar,208005,12,9,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208010,10,29,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208012,11,19,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208017,22,13,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,208024,3,1,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209304,10,8,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Kanpur Nagar,209311,1,0,kanpur nagar,kanpur nagar
11-11-2025,uttar pradesh,Lucknow,226003,54,59,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226004,16,15,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226009,0,1,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226013,2,0,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226019,1,0,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226022,10,16,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226024,8,9,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226025,9,4,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226203,6,0,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,226302,1,4,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227125,26,8,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227202,6,12,lucknow,lucknow
11-11-2025,uttar pradesh,Lucknow,227305,30,13,lucknow,lucknow
11-11-2025,uttar pradesh,Prayagraj,211002,1,1,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,212303,1,0,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,212402,2,0,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,212507,10,3,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,228411,0,1,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,229412,2,0,prayagraj,prayagraj
11-11-2025,uttar pradesh,Prayagraj,229413,0,5,prayagraj,prayagraj
