date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
20-10-2025,uttar pradesh,Allahabad,221507,1,6,allahabad,prayagraj
20-10-2025,uttar pradesh,Gorakhpur,273007,1,1,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273008,1,2,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273015,1,15,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273016,0,4,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273201,2,7,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273211,0,4,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273306,0,5,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273404,1,6,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273409,1,4,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273411,0,3,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273412,1,5,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Kanpur Nagar,208004,2,4,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,208011,0,2,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,208013,2,2,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,208020,0,2,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,209203,1,0,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,209402,2,3,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Lucknow,226005,2,7,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226006,0,2,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226021,2,4,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226028,0,10,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226301,0,2,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226401,1,2,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,227205,0,2,lucknow,lucknow
20-10-2025,uttar pradesh,Prayagraj,211001,0,1,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,211007,1,0,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,211012,0,2,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,221503,1,6,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,221508,1,2,prayagraj,prayagraj
20-10-2025,uttar pradesh,Varanasi,221001,6,62,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221006,2,0,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221104,1,12,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221105,0,3,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221201,0,3,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221206,0,3,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221403,1,2,varanasi,varanasi
24-10-2025,uttar pradesh,Allahabad,211001,0,11,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,211007,0,3,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,211008,2,30,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212108,0,19,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212302,4,20,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212401,8,7,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212402,8,54,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,221502,5,27,allahabad,prayagraj
24-10-2025,uttar pradesh,Gorakhpur,273004,0,12,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273009,0,1,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273010,3,21,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273015,3,35,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273017,0,3,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273155,2,7,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273158,16,56,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273306,5,37,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273403,4,22,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273406,1,21,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Kanpur Nagar,208001,6,72,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208004,2,5,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208010,2,18,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208013,0,9,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208014,2,10,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208027,2,21,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209401,1,5,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209402,2,11,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Lucknow,226002,3,37,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226003,3,81,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226005,3,23,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226006,1,6,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226010,3,46,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226013,0,3,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226021,0,35,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226030,0,5,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226101,1,8,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226501,0,12,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,227205,2,14,lucknow,lucknow
24-10-2025,uttar pradesh,Prayagraj,211002,0,3,prayagraj,prayagraj
24-10-2025,uttar pradesh,Prayagraj,211008,0,11,prayagraj,prayagraj
24-10-2025,uttar pradesh,Prayagraj,212104,1,4,prayagraj,prayagraj
24-10-2025,uttar pradesh,Prayagraj,212307,0,3,prayagraj,prayagraj
24-10-2025,uttar pradesh,Prayagraj,212507,0,10,prayagraj,prayagraj
24-10-2025,uttar pradesh,Varanasi,221003,1,23,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221005,4,24,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221104,6,74,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221105,4,29,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221116,0,7,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221302,3,8,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221307,7,37,varanasi,varanasi
30-10-2025,uttar pradesh,Allahabad,212106,8,57,allahabad,prayagraj
30-10-2025,uttar pradesh,Allahabad,212303,8,37,allahabad,prayagraj
30-10-2025,uttar pradesh,Allahabad,212305,1,28,allahabad,prayagraj
30-10-2025,uttar pradesh,Allahabad,229413,1,2,allahabad,prayagraj
30-10-2025,uttar pradesh,Gorakhpur,273006,0,6,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Gorakhpur,273008,4,12,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Gorakhpur,273014,1,17,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Gorakhpur,273212,7,22,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Gorakhpur,273405,2,7,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Gorakhpur,273407,0,12,gorakhpur,gorakhpur
30-10-2025,uttar pradesh,Kanpur Nagar,208001,11,123,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,208012,2,16,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,208023,1,22,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,209121,0,2,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,209208,0,3,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,209209,3,15,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,209214,2,30,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Kanpur Nagar,209401,1,18,kanpur nagar,kanpur nagar
30-10-2025,uttar pradesh,Lucknow,226001,2,25,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,226002,4,45,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,226004,1,27,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,226024,1,10,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,226029,2,5,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,227115,1,28,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,227116,0,19,lucknow,lucknow
30-10-2025,uttar pradesh,Lucknow,227305,4,19,lucknow,lucknow
30-10-2025,uttar pradesh,Prayagraj,211010,0,1,prayagraj,prayagraj
30-10-2025,uttar pradesh,Prayagraj,212104,0,3,prayagraj,prayagraj
30-10-2025,uttar pradesh,Prayagraj,212302,0,2,prayagraj,prayagraj
30-10-2025,uttar pradesh,Prayagraj,212502,0,5,prayagraj,prayagraj
30-10-2025,uttar pradesh,Prayagraj,221505,0,1,prayagraj,prayagraj
30-10-2025,uttar pradesh,Prayagraj,229412,0,7,prayagraj,prayagraj
30-10-2025,uttar pradesh,Varanasi,221010,4,31,varanasi,varanasi
30-10-2025,uttar pradesh,Varanasi,221204,2,13,varanasi,varanasi
30-10-2025,uttar pradesh,Varanasi,221207,2,10,varanasi,varanasi
30-10-2025,uttar pradesh,Varanasi,221302,0,14,varanasi,varanasi
17-10-2025,uttar pradesh,Allahabad,211011,2,39,allahabad,prayagraj
17-10-2025,uttar pradesh,Allahabad,212104,5,35,allahabad,prayagraj
17-10-2025,uttar pradesh,Allahabad,212108,1,32,allahabad,prayagraj
17-10-2025,uttar pradesh,Allahabad,212306,10,78,allahabad,prayagraj
17-10-2025,uttar pradesh,Allahabad,221508,4,33,allahabad,prayagraj
17-10-2025,uttar pradesh,Allahabad,229413,1,12,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,211016,3,37,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,211019,7,48,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,212104,3,43,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,212208,1,22,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,212306,16,90,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,212402,16,87,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,212507,8,48,allahabad,prayagraj
16-10-2025,uttar pradesh,Allahabad,221505,10,49,allahabad,prayagraj
16-10-2025,uttar pradesh,Gorakhpur,273004,4,8,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273006,2,2,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273008,5,22,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273015,6,68,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273152,8,33,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273155,1,7,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273202,7,53,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273209,14,76,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273211,7,19,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273212,15,63,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273406,7,23,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Gorakhpur,273407,4,33,gorakhpur,gorakhpur
16-10-2025,uttar pradesh,Kanpur Nagar,208001,15,175,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208002,3,31,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208004,2,17,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208005,2,17,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208012,3,18,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208016,1,10,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208021,10,85,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208022,2,31,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208025,2,14,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,208026,1,3,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,209206,10,74,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Kanpur Nagar,209401,8,23,kanpur nagar,kanpur nagar
16-10-2025,uttar pradesh,Lucknow,226004,7,42,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226008,7,33,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226013,3,10,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226019,0,1,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226020,4,59,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226029,1,10,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226102,1,7,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226203,0,1,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226301,0,11,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,226401,4,12,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,227308,2,20,lucknow,lucknow
16-10-2025,uttar pradesh,Lucknow,227309,3,25,lucknow,lucknow
16-10-2025,uttar pradesh,Prayagraj,211001,4,7,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,211004,1,4,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,211008,1,8,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,211010,1,1,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,211012,1,9,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212301,3,7,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212302,0,5,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212303,2,6,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212307,0,5,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212405,0,2,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,212502,2,5,prayagraj,prayagraj
16-10-2025,uttar pradesh,Prayagraj,221502,1,12,prayagraj,prayagraj
16-10-2025,uttar pradesh,Varanasi,221007,13,96,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221008,2,17,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221011,8,42,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221101,10,59,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221103,0,10,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221107,3,54,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221111,0,3,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221204,9,35,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221403,3,23,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221404,0,1,varanasi,varanasi
16-10-2025,uttar pradesh,Varanasi,221405,6,29,varanasi,varanasi
19-10-2025,uttar pradesh,Allahabad,211002,2,7,allahabad,prayagraj
19-10-2025,uttar pradesh,Allahabad,211003,4,40,allahabad,prayagraj
19-10-2025,uttar pradesh,Allahabad,212108,2,11,allahabad,prayagraj
19-10-2025,uttar pradesh,Allahabad,212404,1,4,allahabad,prayagraj
19-10-2025,uttar pradesh,Allahabad,229413,0,4,allahabad,prayagraj
19-10-2025,uttar pradesh,Gorakhpur,273004,5,2,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Gorakhpur,273008,3,13,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Gorakhpur,273202,8,28,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Gorakhpur,273213,1,12,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Gorakhpur,273404,6,17,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Gorakhpur,273407,2,32,gorakhpur,gorakhpur
19-10-2025,uttar pradesh,Kanpur Nagar,208001,19,101,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,208003,1,8,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,208011,2,21,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,208017,2,18,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,208026,0,4,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,209203,2,14,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,209308,2,7,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Kanpur Nagar,209401,2,13,kanpur nagar,kanpur nagar
19-10-2025,uttar pradesh,Lucknow,226012,1,24,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226016,4,27,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226018,2,15,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226019,0,2,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226022,3,23,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226201,0,7,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226301,0,4,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,226501,1,7,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,227125,2,23,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,227202,0,17,lucknow,lucknow
19-10-2025,uttar pradesh,Lucknow,227308,4,20,lucknow,lucknow
19-10-2025,uttar pradesh,Prayagraj,212106,0,2,prayagraj,prayagraj
19-10-2025,uttar pradesh,Prayagraj,212303,4,4,prayagraj,prayagraj
19-10-2025,uttar pradesh,Prayagraj,212502,1,3,prayagraj,prayagraj
19-10-2025,uttar pradesh,Prayagraj,221502,3,2,prayagraj,prayagraj
19-10-2025,uttar pradesh,Varanasi,221006,0,3,varanasi,varanasi
19-10-2025,uttar pradesh,Varanasi,221011,5,15,varanasi,varanasi
19-10-2025,uttar pradesh,Varanasi,221106,0,19,varanasi,varanasi
19-10-2025,uttar pradesh,Varanasi,221201,2,13,varanasi,varanasi
19-10-2025,uttar pradesh,Varanasi,221305,1,8,varanasi,varanasi
19-10-2025,uttar pradesh,Varanasi,221405,2,23,varanasi,varanasi
21-10-2025,uttar pradesh,Allahabad,211008,3,2,allahabad,prayagraj
21-10-2025,uttar pradesh,Allahabad,212104,0,8,allahabad,prayagraj
21-10-2025,uttar pradesh,Allahabad,212108,0,2,allahabad,prayagraj
21-10-2025,uttar pradesh,Allahabad,212109,1,3,allahabad,prayagraj
21-10-2025,uttar pradesh,Allahabad,212401,1,1,allahabad,prayagraj
21-10-2025,uttar pradesh,Allahabad,221508,4,4,allahabad,prayagraj
21-10-2025,uttar pradesh,Gorakhpur,273002,3,20,gorakhpur,gorakhpur
21-10-2025,uttar pradesh,Gorakhpur,273402,1,14,gorakhpur,gorakhpur
21-10-2025,uttar pradesh,Gorakhpur,273408,3,6,gorakhpur,gorakhpur
21-10-2025,uttar pradesh,Gorakhpur,273413,4,6,gorakhpur,gorakhpur
21-10-2025,uttar pradesh,Kanpur Nagar,208002,1,4,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,208004,1,4,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,208006,1,2,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,208011,2,7,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,208017,0,3,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,208019,0,4,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,209121,1,1,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,209203,1,4,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,209205,0,6,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,209308,0,2,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Kanpur Nagar,209402,0,2,kanpur nagar,kanpur nagar
21-10-2025,uttar pradesh,Lucknow,226001,0,7,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226002,3,11,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226004,0,5,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226016,1,16,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226017,2,21,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226018,1,5,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226021,1,10,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226022,0,8,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226024,0,3,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226026,0,2,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,226031,0,3,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,227105,0,1,lucknow,lucknow
21-10-2025,uttar pradesh,Lucknow,227115,1,7,lucknow,lucknow
21-10-2025,uttar pradesh,Prayagraj,211003,3,7,prayagraj,prayagraj
21-10-2025,uttar pradesh,Prayagraj,211004,0,1,prayagraj,prayagraj
21-10-2025,uttar pradesh,Prayagraj,212104,0,2,prayagraj,prayagraj
21-10-2025,uttar pradesh,Prayagraj,212302,0,1,prayagraj,prayagraj
21-10-2025,uttar pradesh,Prayagraj,212502,1,1,prayagraj,prayagraj
21-10-2025,uttar pradesh,Varanasi,221002,1,6,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221004,0,2,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221005,0,4,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221010,3,12,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221106,0,4,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221108,2,4,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221202,1,2,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221204,0,5,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221206,0,3,varanasi,varanasi
21-10-2025,uttar pradesh,Varanasi,221403,1,1,varanasi,varanasi
20-10-2025,uttar pradesh,Allahabad,211001,2,1,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,211008,2,7,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212107,0,7,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212108,0,3,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212208,1,2,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212303,0,2,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212503,2,1,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,212507,0,5,allahabad,prayagraj
20-10-2025,uttar pradesh,Allahabad,221508,0,9,allahabad,prayagraj
20-10-2025,uttar pradesh,Gorakhpur,273002,1,3,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273152,1,7,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273158,1,4,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273165,1,8,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Gorakhpur,273202,1,8,gorakhpur,gorakhpur
20-10-2025,uttar pradesh,Kanpur Nagar,208007,0,2,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,208017,1,3,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Kanpur Nagar,209202,1,17,kanpur nagar,kanpur nagar
20-10-2025,uttar pradesh,Lucknow,226007,1,1,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226023,0,5,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226024,0,5,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226025,0,2,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226029,1,4,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,226501,1,5,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,227111,0,3,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,227202,0,2,lucknow,lucknow
20-10-2025,uttar pradesh,Lucknow,227308,1,8,lucknow,lucknow
20-10-2025,uttar pradesh,Prayagraj,211016,3,6,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,212503,0,1,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,212507,1,5,prayagraj,prayagraj
20-10-2025,uttar pradesh,Prayagraj,221502,1,2,prayagraj,prayagraj
20-10-2025,uttar pradesh,Varanasi,221005,3,3,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221010,1,9,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221103,2,2,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221108,0,2,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221207,1,1,varanasi,varanasi
20-10-2025,uttar pradesh,Varanasi,221305,0,1,varanasi,varanasi
24-10-2025,uttar pradesh,Allahabad,211006,1,10,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212202,0,2,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212218,0,1,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212503,0,9,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,221503,5,39,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,221508,2,35,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,228411,0,12,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,229413,2,8,allahabad,prayagraj
24-10-2025,uttar pradesh,Gorakhpur,273006,0,3,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273013,2,27,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273152,5,31,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273213,2,12,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273402,7,77,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Kanpur Nagar,208002,1,12,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208003,3,5,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208005,2,7,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208009,2,1,kanpur nagar,kanpur nagar
