date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
16-11-2025,maharashtra,Nagpur,440032,7,3,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441112,0,2,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441113,2,0,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441122,5,1,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441202,4,26,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441203,9,19,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441210,9,87,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441214,0,3,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441501,26,8,nagpur,nagpur
16-11-2025,maharashtra,Nashik,422003,44,65,nashik,nashik
16-11-2025,maharashtra,Nashik,422011,6,11,nashik,nashik
16-11-2025,maharashtra,Nashik,422105,2,1,nashik,nashik
16-11-2025,maharashtra,Nashik,422113,1,0,nashik,nashik
16-11-2025,maharashtra,Nashik,422205,4,6,nashik,nashik
16-11-2025,maharashtra,Nashik,422207,4,2,nashik,nashik
16-11-2025,maharashtra,Nashik,422403,22,16,nashik,nashik
16-11-2025,maharashtra,Nashik,422606,9,6,nashik,nashik
16-11-2025,maharashtra,Nashik,423111,1,9,nashik,nashik
16-11-2025,maharashtra,Nashik,423202,2,0,nashik,nashik
16-11-2025,maharashtra,Nashik,423203,242,291,nashik,nashik
16-11-2025,maharashtra,Nashik,423303,0,1,nashik,nashik
16-11-2025,maharashtra,Nashik,423502,8,43,nashik,nashik
16-11-2025,maharashtra,Pune,410403,1,0,pune,pune
16-11-2025,maharashtra,Pune,410503,3,3,pune,pune
16-11-2025,maharashtra,Pune,410506,12,1,pune,pune
16-11-2025,maharashtra,Pune,410507,17,3,pune,pune
16-11-2025,maharashtra,Pune,410509,1,2,pune,pune
16-11-2025,maharashtra,Pune,411002,2,4,pune,pune
16-11-2025,maharashtra,Pune,411003,4,2,pune,pune
16-11-2025,maharashtra,Pune,411020,6,4,pune,pune
16-11-2025,maharashtra,Pune,411021,13,4,pune,pune
16-11-2025,maharashtra,Pune,411022,2,0,pune,pune
16-11-2025,maharashtra,Pune,411030,10,7,pune,pune
16-11-2025,maharashtra,Pune,411037,22,17,pune,pune
16-11-2025,maharashtra,Pune,411041,22,16,pune,pune
16-11-2025,maharashtra,Pune,411052,4,3,pune,pune
16-11-2025,maharashtra,Pune,411057,18,18,pune,pune
16-11-2025,maharashtra,Pune,411058,12,7,pune,pune
16-11-2025,maharashtra,Pune,412104,2,1,pune,pune
16-11-2025,maharashtra,Pune,412112,0,1,pune,pune
16-11-2025,maharashtra,Pune,412203,9,1,pune,pune
16-11-2025,maharashtra,Pune,412207,14,13,pune,pune
16-11-2025,maharashtra,Pune,412219,0,2,pune,pune
16-11-2025,maharashtra,Pune,413102,46,20,pune,pune
16-11-2025,maharashtra,Pune,413802,15,1,pune,pune
16-11-2025,maharashtra,Thane,400610,7,5,thane,thane
16-11-2025,maharashtra,Thane,400612,57,70,thane,thane
16-11-2025,maharashtra,Thane,400705,11,9,thane,thane
16-11-2025,maharashtra,Thane,401107,72,50,thane,thane
16-11-2025,maharashtra,Thane,401501,2,22,thane,thane
16-11-2025,maharashtra,Thane,401604,0,14,thane,thane
16-11-2025,maharashtra,Thane,401606,2,7,thane,thane
16-11-2025,maharashtra,Thane,421203,6,5,thane,thane
16-11-2025,maharashtra,Thane,421302,76,172,thane,thane
16-11-2025,maharashtra,Thane,421312,0,7,thane,thane
16-11-2025,maharashtra,Thane,421501,22,25,thane,thane
16-11-2025,maharashtra,Thane,421602,3,3,thane,thane
16-11-2025,maharashtra,Thane,421604,0,1,thane,thane
16-11-2025,maharashtra,Mumbai Suburban,400054,1,4,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400057,1,0,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400059,14,2,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400060,18,3,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400063,11,4,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400064,6,5,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400067,18,9,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400068,31,5,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400072,33,10,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400074,9,5,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400077,6,0,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400095,13,5,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400101,15,9,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400102,2,6,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400103,7,0,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400042,0,1,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400059,0,1,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400074,0,1,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400084,0,1,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400089,0,1,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Nagpur,440014,7,6,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440023,11,11,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440027,9,10,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440028,0,1,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440035,34,41,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441204,2,4,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441304,2,3,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441305,1,7,nagpur,nagpur
16-11-2025,maharashtra,Nashik,422004,9,11,nashik,nashik
16-11-2025,maharashtra,Nashik,422005,5,2,nashik,nashik
16-11-2025,maharashtra,Nashik,422104,2,3,nashik,nashik
16-11-2025,maharashtra,Nashik,422112,1,2,nashik,nashik
16-11-2025,maharashtra,Nashik,422201,3,3,nashik,nashik
16-11-2025,maharashtra,Nashik,422202,16,19,nashik,nashik
16-11-2025,maharashtra,Nashik,422209,14,41,nashik,nashik
16-11-2025,maharashtra,Nashik,422210,4,49,nashik,nashik
16-11-2025,maharashtra,Nashik,422212,5,29,nashik,nashik
16-11-2025,maharashtra,Nashik,422215,0,18,nashik,nashik
16-11-2025,maharashtra,Nashik,422301,1,1,nashik,nashik
16-11-2025,maharashtra,Nashik,422306,2,13,nashik,nashik
16-11-2025,maharashtra,Nashik,422308,0,3,nashik,nashik
16-11-2025,maharashtra,Nashik,423108,1,1,nashik,nashik
16-11-2025,maharashtra,Nashik,423208,10,4,nashik,nashik
16-11-2025,maharashtra,Nashik,423402,21,18,nashik,nashik
16-11-2025,maharashtra,Pune,410301,0,1,pune,pune
16-11-2025,maharashtra,Pune,410515,1,0,pune,pune
16-11-2025,maharashtra,Pune,410516,1,2,pune,pune
16-11-2025,maharashtra,Pune,411001,16,7,pune,pune
16-11-2025,maharashtra,Pune,411004,4,1,pune,pune
16-11-2025,maharashtra,Pune,411007,6,6,pune,pune
16-11-2025,maharashtra,Pune,411009,6,6,pune,pune
16-11-2025,maharashtra,Pune,411011,4,5,pune,pune
16-11-2025,maharashtra,Pune,411013,9,11,pune,pune
16-11-2025,maharashtra,Pune,411017,36,21,pune,pune
16-11-2025,maharashtra,Pune,411025,4,0,pune,pune
16-11-2025,maharashtra,Pune,411027,18,4,pune,pune
16-11-2025,maharashtra,Pune,411028,25,26,pune,pune
16-11-2025,maharashtra,Pune,411031,1,1,pune,pune
16-11-2025,maharashtra,Pune,411033,32,19,pune,pune
16-11-2025,maharashtra,Pune,411034,3,3,pune,pune
16-11-2025,maharashtra,Pune,411035,4,3,pune,pune
16-11-2025,maharashtra,Pune,411036,13,6,pune,pune
16-11-2025,maharashtra,Pune,411039,11,14,pune,pune
16-11-2025,maharashtra,Pune,411040,11,1,pune,pune
16-11-2025,maharashtra,Pune,411042,11,9,pune,pune
16-11-2025,maharashtra,Pune,411046,36,23,pune,pune
16-11-2025,maharashtra,Pune,412101,42,12,pune,pune
16-11-2025,maharashtra,Pune,412105,6,10,pune,pune
16-11-2025,maharashtra,Pune,412210,7,4,pune,pune
16-11-2025,maharashtra,Pune,412218,11,8,pune,pune
16-11-2025,maharashtra,Pune,412301,13,9,pune,pune
16-11-2025,maharashtra,Pune,412303,0,5,pune,pune
16-11-2025,maharashtra,Pune,412304,2,2,pune,pune
16-11-2025,maharashtra,Pune,412311,0,2,pune,pune
16-11-2025,maharashtra,Pune,412312,0,2,pune,pune
16-11-2025,maharashtra,Pune,412402,0,2,pune,pune
16-11-2025,maharashtra,Pune,412403,1,1,pune,pune
16-11-2025,maharashtra,Pune,412408,3,2,pune,pune
16-11-2025,maharashtra,Pune,412409,25,40,pune,pune
16-11-2025,maharashtra,Pune,412411,4,5,pune,pune
16-11-2025,maharashtra,Pune,413110,5,3,pune,pune
16-11-2025,maharashtra,Pune,413115,0,1,pune,pune
16-11-2025,maharashtra,Pune,413116,1,0,pune,pune
16-11-2025,maharashtra,Pune,413130,4,3,pune,pune
16-11-2025,maharashtra,Thane,400605,16,22,thane,thane
16-11-2025,maharashtra,Thane,401105,24,22,thane,thane
16-11-2025,maharashtra,Thane,401305,4,12,thane,thane
16-11-2025,maharashtra,Thane,401404,0,12,thane,thane
16-11-2025,maharashtra,Thane,401603,1,18,thane,thane
16-11-2025,maharashtra,Thane,421005,4,5,thane,thane
16-11-2025,maharashtra,Thane,421102,4,5,thane,thane
16-11-2025,maharashtra,Thane,421204,17,21,thane,thane
16-11-2025,maharashtra,Thane,421506,1,1,thane,thane
16-11-2025,maharashtra,Thane,421603,2,2,thane,thane
16-11-2025,maharashtra,Mumbai Suburban,400050,4,4,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400053,4,7,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400055,8,5,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400058,12,1,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400061,2,0,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400065,7,0,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400069,2,2,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400071,10,10,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400076,3,2,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400083,8,2,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai Suburban,400093,8,3,mumbai suburban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400043,0,2,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400068,0,4,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400086,0,2,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400095,0,2,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Mumbai( Sub Urban ),400097,0,4,mumbai sub urban,mumbai suburban
16-11-2025,maharashtra,Nagpur,440006,1,2,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440010,5,12,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440018,20,33,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440030,2,8,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440033,9,3,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440034,25,13,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,440036,1,1,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441102,13,8,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441106,14,9,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441107,12,16,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441108,11,11,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441201,4,4,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441303,0,2,nagpur,nagpur
16-11-2025,maharashtra,Nagpur,441306,2,4,nagpur,nagpur
16-11-2025,maharashtra,Nashik,422002,4,2,nashik,nashik
16-11-2025,maharashtra,Nashik,422007,10,38,nashik,nashik
16-11-2025,maharashtra,Nashik,422008,12,5,nashik,nashik
16-11-2025,maharashtra,Nashik,422009,57,24,nashik,nashik
16-11-2025,maharashtra,Nashik,422012,19,16,nashik,nashik
16-11-2025,maharashtra,Nashik,422013,4,4,nashik,nashik
16-11-2025,maharashtra,Nashik,422103,14,13,nashik,nashik
16-11-2025,maharashtra,Nashik,422213,2,6,nashik,nashik
16-11-2025,maharashtra,Nashik,422222,6,3,nashik,nashik
16-11-2025,maharashtra,Nashik,422305,8,6,nashik,nashik
16-11-2025,maharashtra,Nashik,423102,7,9,nashik,nashik
16-11-2025,maharashtra,Nashik,423104,15,22,nashik,nashik
16-11-2025,maharashtra,Nashik,423106,9,42,nashik,nashik
16-11-2025,maharashtra,Nashik,423204,3,3,nashik,nashik
16-11-2025,maharashtra,Nashik,423212,6,38,nashik,nashik
16-11-2025,maharashtra,Nashik,423213,6,8,nashik,nashik
16-11-2025,maharashtra,Nashik,423401,27,50,nashik,nashik
16-11-2025,maharashtra,Nashik,423403,8,94,nashik,nashik
16-11-2025,maharashtra,Pune,410405,0,3,pune,pune
16-11-2025,maharashtra,Pune,410505,5,12,pune,pune
16-11-2025,maharashtra,Pune,410508,0,1,pune,pune
16-11-2025,maharashtra,Pune,411006,11,17,pune,pune
16-11-2025,maharashtra,Pune,411019,12,9,pune,pune
16-11-2025,maharashtra,Pune,411038,22,18,pune,pune
16-11-2025,maharashtra,Pune,411045,2,4,pune,pune
16-11-2025,maharashtra,Pune,411062,4,5,pune,pune
16-11-2025,maharashtra,Pune,412102,1,0,pune,pune
16-11-2025,maharashtra,Pune,412208,23,1,pune,pune
16-11-2025,maharashtra,Pune,412209,4,4,pune,pune
16-11-2025,maharashtra,Pune,412211,4,4,pune,pune
16-11-2025,maharashtra,Pune,412213,10,6,pune,pune
16-11-2025,maharashtra,Pune,412214,12,9,pune,pune
16-11-2025,maharashtra,Pune,412406,2,0,pune,pune
16-11-2025,maharashtra,Pune,412412,6,2,pune,pune
16-11-2025,maharashtra,Pune,413132,0,2,pune,pune
16-11-2025,maharashtra,Pune,413801,13,2,pune,pune
16-11-2025,maharashtra,Thane,400602,6,3,thane,thane
16-11-2025,maharashtra,Thane,400614,5,3,thane,thane
16-11-2025,maharashtra,Thane,400615,7,8,thane,thane
16-11-2025,maharashtra,Thane,400701,14,14,thane,thane
16-11-2025,maharashtra,Thane,400706,30,15,thane,thane
16-11-2025,maharashtra,Thane,401101,17,17,thane,thane
16-11-2025,maharashtra,Thane,401104,0,1,thane,thane
16-11-2025,maharashtra,Thane,401106,1,2,thane,thane
16-11-2025,maharashtra,Thane,401201,0,11,thane,thane
16-11-2025,maharashtra,Thane,401203,6,14,thane,thane
16-11-2025,maharashtra,Thane,401204,1,2,thane,thane
16-11-2025,maharashtra,Thane,401208,1,10,thane,thane
16-11-2025,maharashtra,Thane,401209,1,17,thane,thane
16-11-2025,maharashtra,Thane,401601,2,3,thane,thane
16-11-2025,maharashtra,Thane,401602,2,24,thane,thane
16-11-2025,maharashtra,Thane,401607,0,6,thane,thane
16-11-2025,maharashtra,Thane,421201,16,34,thane,thane
16-11-2025,maharashtra,Thane,421303,0,4,thane,thane
16-11-2025,maharashtra,Thane,421311,12,14,thane,thane
17-11-2025,maharashtra,Mumbai Suburban,400029,1,0,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400049,1,1,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400059,4,3,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400076,5,1,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400091,2,0,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400102,7,8,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400104,5,3,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400063,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400068,0,3,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400071,0,4,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400077,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400079,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400101,0,3,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Nagpur,440012,3,7,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440018,14,20,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440027,12,27,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441105,3,5,nagpur,nagpur
17-11-2025,maharashtra,Nashik,422002,1,4,nashik,nashik
17-11-2025,maharashtra,Nashik,422007,19,44,nashik,nashik
17-11-2025,maharashtra,Nashik,422008,13,11,nashik,nashik
17-11-2025,maharashtra,Nashik,422009,48,34,nashik,nashik
17-11-2025,maharashtra,Nashik,422101,34,45,nashik,nashik
17-11-2025,maharashtra,Nashik,422102,2,14,nashik,nashik
17-11-2025,maharashtra,Nashik,422103,23,24,nashik,nashik
17-11-2025,maharashtra,Nashik,422201,2,7,nashik,nashik
17-11-2025,maharashtra,Nashik,422206,1,12,nashik,nashik
17-11-2025,maharashtra,Nashik,422207,2,10,nashik,nashik
17-11-2025,maharashtra,Nashik,422210,6,33,nashik,nashik
17-11-2025,maharashtra,Nashik,422211,21,34,nashik,nashik
17-11-2025,maharashtra,Nashik,422305,11,15,nashik,nashik
17-11-2025,maharashtra,Nashik,422502,15,10,nashik,nashik
17-11-2025,maharashtra,Nashik,423102,11,20,nashik,nashik
17-11-2025,maharashtra,Nashik,423110,0,2,nashik,nashik
17-11-2025,maharashtra,Nashik,423301,59,38,nashik,nashik
17-11-2025,maharashtra,Nashik,423303,1,4,nashik,nashik
17-11-2025,maharashtra,Nashik,423401,12,54,nashik,nashik
17-11-2025,maharashtra,Nashik,424109,1,4,nashik,nashik
17-11-2025,maharashtra,Pune,410403,2,0,pune,pune
17-11-2025,maharashtra,Pune,410503,5,1,pune,pune
17-11-2025,maharashtra,Pune,410509,4,1,pune,pune
17-11-2025,maharashtra,Pune,410511,1,3,pune,pune
17-11-2025,maharashtra,Pune,410515,2,0,pune,pune
17-11-2025,maharashtra,Pune,411006,17,28,pune,pune
17-11-2025,maharashtra,Pune,411012,4,5,pune,pune
17-11-2025,maharashtra,Pune,411013,1,6,pune,pune
17-11-2025,maharashtra,Pune,411020,7,1,pune,pune
17-11-2025,maharashtra,Pune,411030,13,11,pune,pune
17-11-2025,maharashtra,Pune,411033,32,30,pune,pune
17-11-2025,maharashtra,Pune,411037,25,26,pune,pune
17-11-2025,maharashtra,Pune,411042,7,10,pune,pune
17-11-2025,maharashtra,Pune,411048,28,18,pune,pune
17-11-2025,maharashtra,Pune,411068,1,0,pune,pune
17-11-2025,maharashtra,Pune,412102,4,1,pune,pune
17-11-2025,maharashtra,Pune,412109,5,8,pune,pune
17-11-2025,maharashtra,Pune,412110,0,1,pune,pune
17-11-2025,maharashtra,Pune,412114,16,15,pune,pune
17-11-2025,maharashtra,Pune,412115,11,3,pune,pune
17-11-2025,maharashtra,Pune,412201,11,2,pune,pune
17-11-2025,maharashtra,Pune,412203,12,4,pune,pune
17-11-2025,maharashtra,Pune,412207,17,9,pune,pune
17-11-2025,maharashtra,Pune,412208,13,4,pune,pune
17-11-2025,maharashtra,Pune,412213,8,10,pune,pune
17-11-2025,maharashtra,Pune,412219,4,4,pune,pune
17-11-2025,maharashtra,Pune,412305,3,2,pune,pune
17-11-2025,maharashtra,Pune,412405,2,1,pune,pune
17-11-2025,maharashtra,Pune,412412,6,5,pune,pune
17-11-2025,maharashtra,Pune,413102,47,36,pune,pune
17-11-2025,maharashtra,Pune,413802,4,1,pune,pune
17-11-2025,maharashtra,Thane,400601,26,26,thane,thane
17-11-2025,maharashtra,Thane,400607,19,19,thane,thane
17-11-2025,maharashtra,Thane,400705,8,15,thane,thane
17-11-2025,maharashtra,Thane,401204,1,9,thane,thane
17-11-2025,maharashtra,Thane,401502,1,1,thane,thane
17-11-2025,maharashtra,Thane,401504,2,2,thane,thane
17-11-2025,maharashtra,Thane,401602,3,53,thane,thane
17-11-2025,maharashtra,Thane,401610,0,2,thane,thane
17-11-2025,maharashtra,Thane,421301,73,88,thane,thane
17-11-2025,maharashtra,Thane,421303,2,6,thane,thane
17-11-2025,maharashtra,Thane,421505,16,13,thane,thane
17-11-2025,maharashtra,Mumbai( Sub Urban ),400057,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400066,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400069,0,2,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400075,1,0,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400078,0,1,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400089,0,2,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Mumbai( Sub Urban ),400095,0,2,mumbai sub urban,mumbai suburban
17-11-2025,maharashtra,Nagpur,440001,4,17,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440002,14,24,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440003,3,12,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440015,7,12,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440022,11,15,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440023,11,20,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440024,22,22,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440030,3,3,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440035,22,53,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,440036,2,4,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441001,0,1,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441104,15,37,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441107,9,12,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441109,0,2,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441113,1,8,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441122,1,14,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441210,12,67,nagpur,nagpur
17-11-2025,maharashtra,Nagpur,441501,18,11,nagpur,nagpur
17-11-2025,maharashtra,Nashik,422001,8,30,nashik,nashik
17-11-2025,maharashtra,Nashik,422005,5,1,nashik,nashik
17-11-2025,maharashtra,Nashik,422104,3,1,nashik,nashik
17-11-2025,maharashtra,Nashik,422204,13,159,nashik,nashik
17-11-2025,maharashtra,Nashik,422212,2,30,nashik,nashik
17-11-2025,maharashtra,Nashik,422213,0,11,nashik,nashik
17-11-2025,maharashtra,Nashik,422215,5,43,nashik,nashik
17-11-2025,maharashtra,Nashik,422221,1,0,nashik,nashik
17-11-2025,maharashtra,Nashik,422222,6,3,nashik,nashik
17-11-2025,maharashtra,Nashik,422606,7,8,nashik,nashik
17-11-2025,maharashtra,Nashik,423106,20,27,nashik,nashik
17-11-2025,maharashtra,Nashik,423111,2,16,nashik,nashik
17-11-2025,maharashtra,Nashik,423208,5,6,nashik,nashik
17-11-2025,maharashtra,Nashik,423213,5,5,nashik,nashik
17-11-2025,maharashtra,Nashik,423501,33,46,nashik,nashik
17-11-2025,maharashtra,Pune,410401,7,4,pune,pune
17-11-2025,maharashtra,Pune,410406,4,2,pune,pune
17-11-2025,maharashtra,Pune,410504,12,25,pune,pune
17-11-2025,maharashtra,Pune,411003,25,3,pune,pune
17-11-2025,maharashtra,Pune,411004,8,1,pune,pune
17-11-2025,maharashtra,Pune,411014,31,37,pune,pune
17-11-2025,maharashtra,Pune,411018,4,9,pune,pune
17-11-2025,maharashtra,Pune,411022,1,1,pune,pune
17-11-2025,maharashtra,Pune,411023,6,1,pune,pune
17-11-2025,maharashtra,Pune,411024,2,1,pune,pune
17-11-2025,maharashtra,Pune,411026,5,6,pune,pune
17-11-2025,maharashtra,Pune,411028,12,13,pune,pune
17-11-2025,maharashtra,Pune,411041,33,13,pune,pune
17-11-2025,maharashtra,Pune,411047,7,3,pune,pune
17-11-2025,maharashtra,Pune,411058,13,14,pune,pune
17-11-2025,maharashtra,Pune,411060,6,3,pune,pune
17-11-2025,maharashtra,Pune,411061,11,7,pune,pune
17-11-2025,maharashtra,Pune,412106,2,10,pune,pune
17-11-2025,maharashtra,Pune,412107,0,2,pune,pune
17-11-2025,maharashtra,Pune,412108,6,3,pune,pune
17-11-2025,maharashtra,Pune,412202,15,13,pune,pune
17-11-2025,maharashtra,Pune,412205,6,3,pune,pune
17-11-2025,maharashtra,Pune,412216,8,1,pune,pune
17-11-2025,maharashtra,Pune,412301,18,26,pune,pune
17-11-2025,maharashtra,Pune,412303,3,18,pune,pune
17-11-2025,maharashtra,Pune,412306,1,4,pune,pune
17-11-2025,maharashtra,Pune,412409,19,25,pune,pune
17-11-2025,maharashtra,Pune,412410,3,4,pune,pune
17-11-2025,maharashtra,Pune,413103,6,6,pune,pune
17-11-2025,maharashtra,Pune,413105,2,2,pune,pune
17-11-2025,maharashtra,Pune,413106,4,11,pune,pune
17-11-2025,maharashtra,Pune,413114,7,13,pune,pune
17-11-2025,maharashtra,Pune,413801,24,12,pune,pune
17-11-2025,maharashtra,Thane,400709,12,16,thane,thane
17-11-2025,maharashtra,Thane,401104,0,2,thane,thane
17-11-2025,maharashtra,Thane,401202,1,9,thane,thane
17-11-2025,maharashtra,Thane,401206,2,1,thane,thane
17-11-2025,maharashtra,Thane,401404,2,10,thane,thane
17-11-2025,maharashtra,Thane,401405,0,1,thane,thane
17-11-2025,maharashtra,Thane,401503,0,2,thane,thane
17-11-2025,maharashtra,Thane,401506,0,2,thane,thane
17-11-2025,maharashtra,Thane,401603,0,27,thane,thane
17-11-2025,maharashtra,Thane,401604,0,6,thane,thane
17-11-2025,maharashtra,Thane,401701,1,0,thane,thane
17-11-2025,maharashtra,Thane,421005,6,8,thane,thane
17-11-2025,maharashtra,Thane,421602,3,8,thane,thane
17-11-2025,maharashtra,Mumbai Suburban,400052,3,4,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400053,4,2,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400057,3,0,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400064,4,5,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400068,21,9,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400069,3,3,mumbai suburban,mumbai suburban
17-11-2025,maharashtra,Mumbai Suburban,400072,28,9,mumbai suburban,mumbai suburban
