date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
24-10-2025,uttar pradesh,Prayagraj,212402,0,1,1,prayagraj,prayagraj
24-10-2025,uttar pradesh,Varanasi,221001,3,6,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221007,2,3,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221107,2,1,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221109,0,1,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221204,0,1,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221206,1,0,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221403,0,1,0,varanasi,varanasi
24-10-2025,uttar pradesh,Allahabad,211003,1,0,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,211013,1,1,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,211016,2,2,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212303,2,0,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212502,2,2,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,229412,0,2,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Gorakhpur,273007,0,1,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273014,1,2,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273212,4,7,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Kanpur Nagar,208011,2,3,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208017,1,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208022,2,3,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209208,0,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209209,0,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Lucknow,226004,5,2,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226012,4,2,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226022,2,4,0,lucknow,lucknow
24-10-2025,uttar pradesh,Prayagraj,211011,1,0,0,prayagraj,prayagraj
24-10-2025,uttar pradesh,Varanasi,221103,2,0,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221108,2,2,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221305,0,1,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221405,1,0,0,varanasi,varanasi
24-10-2025,uttar pradesh,Allahabad,211006,2,1,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,212503,3,0,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,221503,1,1,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,221508,1,0,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Allahabad,229413,1,1,0,allahabad,prayagraj
24-10-2025,uttar pradesh,Gorakhpur,273013,0,1,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273152,1,2,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273213,2,5,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Gorakhpur,273402,1,1,0,gorakhpur,gorakhpur
24-10-2025,uttar pradesh,Kanpur Nagar,208002,1,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208005,1,3,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208012,1,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,208025,1,1,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209202,1,2,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209206,0,2,3,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Kanpur Nagar,209210,1,0,0,kanpur nagar,kanpur nagar
24-10-2025,uttar pradesh,Lucknow,226001,1,1,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226011,0,3,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,226201,1,0,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,227101,1,1,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,227107,0,2,0,lucknow,lucknow
24-10-2025,uttar pradesh,Lucknow,227116,2,0,0,lucknow,lucknow
24-10-2025,uttar pradesh,Prayagraj,211016,2,1,0,prayagraj,prayagraj
24-10-2025,uttar pradesh,Varanasi,221002,2,5,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221010,1,2,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221101,3,6,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221201,1,0,0,varanasi,varanasi
24-10-2025,uttar pradesh,Varanasi,221313,0,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,211001,2,6,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211007,1,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211012,2,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212108,1,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212208,1,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212302,1,3,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212307,2,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,221502,3,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,229413,1,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273012,2,0,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273014,3,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273306,0,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273408,3,4,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273412,6,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208001,13,5,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208004,3,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208012,3,0,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208014,3,3,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208019,1,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208022,4,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208025,1,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209203,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226001,2,3,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226007,1,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226016,7,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226019,0,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226022,1,3,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226029,0,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226302,1,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227105,2,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227116,4,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227305,4,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Prayagraj,211012,1,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212307,2,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212503,0,1,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212507,1,3,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Varanasi,221006,0,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221010,2,3,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221011,3,0,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221112,1,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221206,3,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221207,1,3,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221208,2,2,0,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,212104,3,3,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212106,3,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212109,4,5,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212301,1,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212507,8,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,221507,2,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,221508,5,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273007,1,8,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273015,11,8,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273017,0,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273161,0,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273201,3,2,1,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273212,8,12,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208003,1,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208011,5,5,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208024,1,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208027,8,3,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209202,4,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209206,1,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209210,3,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209308,2,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209402,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226006,2,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226011,1,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226021,4,4,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226024,1,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226101,1,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226401,0,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227107,1,3,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227115,2,5,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227202,0,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Varanasi,221105,5,4,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221116,1,0,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221202,0,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221302,2,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221305,1,0,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221403,0,3,0,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,211002,1,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211006,1,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211008,3,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212305,0,3,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212402,4,7,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,221503,4,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273001,8,7,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273003,1,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273008,4,5,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273010,0,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273203,0,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273209,5,8,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273211,3,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273403,5,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273404,0,4,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273407,2,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208006,0,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208013,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208016,0,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208017,3,0,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208020,4,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208021,10,6,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208023,5,3,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209205,1,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226004,4,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226005,5,5,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226008,3,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226010,4,7,1,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226015,1,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226017,4,11,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226026,1,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226030,3,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227309,1,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Prayagraj,211013,2,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212104,1,0,1,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212305,2,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212401,0,1,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212405,0,1,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Varanasi,221007,4,6,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221008,1,2,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221101,7,5,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221103,1,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221104,1,5,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221106,1,4,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221107,1,6,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221204,0,4,0,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,211003,6,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211004,2,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211013,5,8,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212107,7,4,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212306,10,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212404,1,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212502,0,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,229412,7,5,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273002,2,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273005,1,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273016,5,7,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273152,0,5,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273158,2,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273165,4,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273401,3,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273405,3,0,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273409,1,0,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273413,0,6,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208010,5,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209401,3,4,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226002,5,4,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226013,2,0,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226018,5,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226023,2,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227101,3,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227205,0,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227308,4,3,0,lucknow,lucknow
25-10-2025,uttar pradesh,Prayagraj,211008,0,1,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,211011,2,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,211016,1,0,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Varanasi,221003,10,5,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221005,6,4,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221210,0,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221307,3,5,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221311,1,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,211010,0,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211011,3,3,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211016,0,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211019,5,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212303,6,5,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212401,0,1,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212503,1,0,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,221505,6,2,0,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273004,0,2,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273006,1,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273013,3,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273202,5,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273213,1,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273402,5,7,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273406,2,1,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273411,3,3,0,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208002,0,2,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208005,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,208007,2,7,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209209,2,0,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209214,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209217,2,1,0,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226003,16,11,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226012,2,4,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226014,2,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226020,5,8,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226028,2,2,0,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227111,0,1,0,lucknow,lucknow
25-10-2025,uttar pradesh,Prayagraj,221508,0,1,0,prayagraj,prayagraj
25-10-2025,uttar pradesh,Varanasi,221001,14,17,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221002,8,7,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221108,0,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221109,1,1,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221201,1,0,0,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221405,2,0,0,varanasi,varanasi
26-10-2025,uttar pradesh,Allahabad,211001,0,2,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,211004,0,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,211007,0,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212302,1,0,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212305,0,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,229412,1,0,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Gorakhpur,273004,2,4,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273007,1,2,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273015,2,6,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273161,0,1,1,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273403,2,4,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273409,0,2,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Kanpur Nagar,208007,1,2,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,209206,0,3,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,209208,0,1,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Lucknow,226014,1,0,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226016,6,1,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226024,1,0,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226026,0,1,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226028,1,3,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,227105,3,0,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,227111,1,3,0,lucknow,lucknow
26-10-2025,uttar pradesh,Prayagraj,211003,1,0,0,prayagraj,prayagraj
26-10-2025,uttar pradesh,Varanasi,221005,1,1,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221008,1,2,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221105,0,4,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221111,0,1,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221302,3,3,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221307,3,7,0,varanasi,varanasi
26-10-2025,uttar pradesh,Allahabad,211006,0,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,211012,1,2,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,211019,0,4,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212104,1,0,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212109,2,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212303,1,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212401,2,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,212503,1,0,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,221505,0,5,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Gorakhpur,273002,1,0,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273008,3,0,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Gorakhpur,273401,1,1,0,gorakhpur,gorakhpur
26-10-2025,uttar pradesh,Kanpur Nagar,208004,2,0,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,208012,2,0,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,208013,2,0,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,208020,0,1,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,208025,1,0,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,208027,0,5,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,209203,0,1,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Kanpur Nagar,209304,0,1,0,kanpur nagar,kanpur nagar
26-10-2025,uttar pradesh,Lucknow,226001,2,6,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226004,0,2,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226010,1,7,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226012,1,2,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,226101,2,1,0,lucknow,lucknow
26-10-2025,uttar pradesh,Lucknow,227202,2,1,0,lucknow,lucknow
26-10-2025,uttar pradesh,Prayagraj,211013,1,1,0,prayagraj,prayagraj
26-10-2025,uttar pradesh,Prayagraj,211019,0,1,0,prayagraj,prayagraj
26-10-2025,uttar pradesh,Prayagraj,212503,0,2,0,prayagraj,prayagraj
26-10-2025,uttar pradesh,Prayagraj,221505,0,1,0,prayagraj,prayagraj
26-10-2025,uttar pradesh,Varanasi,221001,5,15,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221011,0,1,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221103,0,2,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221104,2,2,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221109,1,0,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221208,1,3,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221311,1,3,0,varanasi,varanasi
26-10-2025,uttar pradesh,Varanasi,221313,1,0,0,varanasi,varanasi
26-10-2025,uttar pradesh,Allahabad,211002,0,1,0,allahabad,prayagraj
26-10-2025,uttar pradesh,Allahabad,211013,1,2,0,allahabad,prayagraj
