date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
15-10-2025,rajasthan,Bikaner,334403,4,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334603,1,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334808,3,1,0,bikaner,bikaner
15-10-2025,rajasthan,Jaipur,302002,14,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302004,5,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302033,3,1,1,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303006,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303103,5,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303110,0,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303328,2,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303804,0,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303908,3,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jodhpur,342006,2,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342008,2,2,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342302,2,5,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342603,6,2,1,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342605,1,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342606,2,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342801,2,2,0,jodhpur,jodhpur
15-10-2025,rajasthan,Kota,324002,2,0,0,kota,kota
15-10-2025,rajasthan,Kota,324009,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,325001,3,0,0,kota,kota
15-10-2025,rajasthan,Kota,325009,3,2,0,kota,kota
15-10-2025,rajasthan,Kota,325201,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,325207,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,325601,1,0,0,kota,kota
15-10-2025,rajasthan,Udaipur,313001,9,6,2,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313024,2,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313027,6,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313203,2,3,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313603,5,3,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313701,4,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313704,5,7,0,udaipur,udaipur
15-10-2025,rajasthan,Bikaner,334023,5,2,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334305,2,4,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334802,1,1,0,bikaner,bikaner
15-10-2025,rajasthan,Jaipur,302011,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302017,2,4,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302020,2,2,1,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302021,3,3,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302022,0,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302031,0,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302039,2,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303002,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303005,5,1,1,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303007,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303012,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303805,3,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303807,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jodhpur,342013,1,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342306,5,5,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342308,2,2,0,jodhpur,jodhpur
15-10-2025,rajasthan,Kota,324005,4,0,0,kota,kota
15-10-2025,rajasthan,Kota,324008,0,1,0,kota,kota
15-10-2025,rajasthan,Kota,325214,0,1,0,kota,kota
15-10-2025,rajasthan,Kota,326517,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,326520,1,0,0,kota,kota
15-10-2025,rajasthan,Udaipur,313002,3,0,1,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313022,1,0,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313031,3,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313602,1,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313604,1,4,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313702,6,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313703,1,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313803,4,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313804,3,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313902,0,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313905,1,0,0,udaipur,udaipur
15-10-2025,rajasthan,Bikaner,334001,10,9,1,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334022,2,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334401,2,1,1,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334402,0,1,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334604,0,1,0,bikaner,bikaner
15-10-2025,rajasthan,Jaipur,302013,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302019,3,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302028,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302029,5,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302034,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303001,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303106,3,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303109,2,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303119,1,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303120,2,4,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303338,2,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303348,4,3,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303604,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303704,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303712,0,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303802,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jodhpur,342001,16,7,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342022,1,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342025,5,6,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342028,1,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342307,1,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342802,1,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Kota,324004,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,324007,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,325003,2,1,0,kota,kota
15-10-2025,rajasthan,Kota,325203,1,1,0,kota,kota
15-10-2025,rajasthan,Kota,325204,5,0,0,kota,kota
15-10-2025,rajasthan,Kota,325208,1,0,0,kota,kota
15-10-2025,rajasthan,Udaipur,313202,0,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313205,1,0,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313801,3,2,0,udaipur,udaipur
15-10-2025,rajasthan,Bikaner,331811,2,4,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334201,3,1,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334202,1,1,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334602,2,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334801,1,1,0,bikaner,bikaner
15-10-2025,rajasthan,Jaipur,302003,2,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302012,5,5,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302015,0,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302018,5,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302026,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302027,3,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303003,1,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303009,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303105,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303108,2,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303302,3,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303305,6,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303601,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303603,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303702,4,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303706,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303803,2,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303904,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jodhpur,342003,4,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342005,3,2,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342024,12,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342027,1,5,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342037,3,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342309,2,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342311,1,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342312,2,2,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342601,4,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,345021,3,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Kota,324006,2,0,0,kota,kota
15-10-2025,rajasthan,Kota,325602,1,2,0,kota,kota
15-10-2025,rajasthan,Kota,326518,3,1,0,kota,kota
15-10-2025,rajasthan,Udaipur,313011,2,3,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313322,0,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313705,3,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313706,1,0,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313708,3,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313802,4,7,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313903,2,1,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313906,1,1,0,udaipur,udaipur
15-10-2025,rajasthan,Bikaner,331801,1,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,331803,6,14,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334302,2,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334303,2,0,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334803,5,1,0,bikaner,bikaner
15-10-2025,rajasthan,Bikaner,334804,2,1,0,bikaner,bikaner
15-10-2025,rajasthan,Jaipur,302001,1,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302006,6,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,302016,7,4,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303008,3,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303104,4,2,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303107,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303301,2,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303602,3,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303701,1,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303801,2,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303806,1,0,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303901,4,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jaipur,303905,0,1,0,jaipur,jaipur
15-10-2025,rajasthan,Jodhpur,342012,0,5,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342023,1,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342301,9,8,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342303,3,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342304,2,0,0,jodhpur,jodhpur
15-10-2025,rajasthan,Jodhpur,342901,6,1,0,jodhpur,jodhpur
15-10-2025,rajasthan,Kota,324001,4,0,1,kota,kota
15-10-2025,rajasthan,Kota,324010,1,0,0,kota,kota
15-10-2025,rajasthan,Kota,325004,8,7,1,kota,kota
15-10-2025,rajasthan,Kota,326519,8,2,0,kota,kota
15-10-2025,rajasthan,Kota,326529,2,0,0,kota,kota
15-10-2025,rajasthan,Udaipur,307025,11,18,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313015,0,0,2,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313038,0,3,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313201,0,2,0,udaipur,udaipur
15-10-2025,rajasthan,Udaipur,313901,2,1,0,udaipur,udaipur
16-10-2025,rajasthan,Bikaner,334023,2,2,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334601,0,1,0,bikaner,bikaner
16-10-2025,rajasthan,Jaipur,302021,3,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302022,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302028,3,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302031,1,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302033,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303001,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303002,1,3,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303704,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jodhpur,342003,1,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342005,3,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342012,0,4,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342022,0,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342028,0,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342037,6,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342312,0,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342314,3,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342605,3,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342802,1,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Kota,324003,1,0,0,kota,kota
16-10-2025,rajasthan,Kota,324005,3,2,0,kota,kota
16-10-2025,rajasthan,Kota,324008,1,1,0,kota,kota
16-10-2025,rajasthan,Kota,325208,1,0,0,kota,kota
16-10-2025,rajasthan,Udaipur,313003,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313024,0,0,1,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313322,0,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313601,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313801,3,1,0,udaipur,udaipur
16-10-2025,rajasthan,Bikaner,331801,2,0,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334201,1,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334402,0,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334804,1,3,0,bikaner,bikaner
16-10-2025,rajasthan,Jaipur,302011,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302012,7,3,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302013,3,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303007,3,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303119,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303301,1,3,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303338,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303706,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303801,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303802,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303805,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303901,0,2,1,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303908,2,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jodhpur,342006,0,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342013,2,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342305,1,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342309,1,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Kota,324001,1,0,0,kota,kota
16-10-2025,rajasthan,Kota,324009,0,1,0,kota,kota
16-10-2025,rajasthan,Kota,325602,1,0,0,kota,kota
16-10-2025,rajasthan,Udaipur,307025,5,9,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313602,2,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313701,1,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313702,1,2,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313703,2,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313802,2,4,0,udaipur,udaipur
16-10-2025,rajasthan,Bikaner,334302,1,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334303,0,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334305,5,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334603,3,2,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334802,0,3,0,bikaner,bikaner
16-10-2025,rajasthan,Jaipur,302016,3,3,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302017,5,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302020,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303003,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303103,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303104,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303305,2,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303603,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303604,3,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303803,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303804,2,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303903,2,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jodhpur,342024,1,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342303,3,2,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342304,2,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342311,2,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342602,2,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342606,1,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342801,1,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Kota,325004,6,1,0,kota,kota
16-10-2025,rajasthan,Kota,325009,5,1,0,kota,kota
16-10-2025,rajasthan,Kota,325601,1,0,0,kota,kota
16-10-2025,rajasthan,Udaipur,313038,1,2,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313604,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313704,3,3,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313705,3,2,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313804,2,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313901,0,2,0,udaipur,udaipur
16-10-2025,rajasthan,Bikaner,334001,7,5,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334403,0,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334801,1,3,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334808,1,1,0,bikaner,bikaner
16-10-2025,rajasthan,Jaipur,302003,8,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302027,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302029,1,5,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303006,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303008,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303105,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303106,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303328,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303602,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303701,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303712,3,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jodhpur,342008,2,3,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342307,0,2,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342901,2,0,0,jodhpur,jodhpur
16-10-2025,rajasthan,Kota,324002,1,1,0,kota,kota
16-10-2025,rajasthan,Kota,325001,1,0,0,kota,kota
16-10-2025,rajasthan,Kota,325214,1,0,0,kota,kota
16-10-2025,rajasthan,Kota,326518,1,0,0,kota,kota
16-10-2025,rajasthan,Udaipur,313031,2,1,1,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313201,1,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313202,2,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313605,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313706,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313708,0,2,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313902,3,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313903,2,1,0,udaipur,udaipur
16-10-2025,rajasthan,Jaipur,302001,4,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302004,1,3,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302006,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,302034,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303012,1,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303102,2,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303108,2,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303110,1,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303120,0,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303702,2,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303806,0,2,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303807,0,1,0,jaipur,jaipur
16-10-2025,rajasthan,Jaipur,303904,3,0,0,jaipur,jaipur
16-10-2025,rajasthan,Jodhpur,342001,7,5,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342025,3,3,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342027,2,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342301,2,4,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342302,1,3,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342308,2,4,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342601,2,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Jodhpur,342603,1,1,0,jodhpur,jodhpur
16-10-2025,rajasthan,Kota,326519,5,2,0,kota,kota
16-10-2025,rajasthan,Kota,326530,0,1,0,kota,kota
16-10-2025,rajasthan,Udaipur,313001,5,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313002,0,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313011,0,2,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313027,1,0,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313603,2,4,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313803,1,1,0,udaipur,udaipur
16-10-2025,rajasthan,Udaipur,313906,1,1,0,udaipur,udaipur
16-10-2025,rajasthan,Bikaner,331803,8,6,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,331811,0,1,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334021,2,2,0,bikaner,bikaner
16-10-2025,rajasthan,Bikaner,334803,2,1,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,331803,12,21,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,331811,1,6,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,334003,2,1,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,334201,5,2,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,334303,2,2,0,bikaner,bikaner
17-10-2025,rajasthan,Bikaner,334808,1,2,0,bikaner,bikaner
17-10-2025,rajasthan,Jaipur,302001,5,1,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,302022,1,0,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,302028,9,1,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303003,3,1,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303007,8,0,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303103,9,4,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303105,3,2,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303804,1,1,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303901,6,2,0,jaipur,jaipur
17-10-2025,rajasthan,Jaipur,303903,2,1,0,jaipur,jaipur
17-10-2025,rajasthan,Jodhpur,342013,3,0,0,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342028,2,0,0,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342037,17,2,1,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342301,12,9,0,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342309,1,5,0,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342311,7,5,0,jodhpur,jodhpur
17-10-2025,rajasthan,Jodhpur,342802,2,3,0,jodhpur,jodhpur
17-10-2025,rajasthan,Kota,324004,4,1,0,kota,kota
17-10-2025,rajasthan,Kota,324005,6,2,1,kota,kota
17-10-2025,rajasthan,Kota,324007,1,2,0,kota,kota
17-10-2025,rajasthan,Kota,324010,4,2,0,kota,kota
17-10-2025,rajasthan,Kota,325009,9,5,0,kota,kota
17-10-2025,rajasthan,Kota,325207,3,0,0,kota,kota
17-10-2025,rajasthan,Kota,325601,6,2,0,kota,kota
