date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
11-11-2025,chhattisgarh,Bilaspur,495224,46,61,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495550,41,44,bilaspur,bilaspur
11-11-2025,chhattisgarh,Durg,490006,155,24,durg,durg
11-11-2025,chhattisgarh,Durg,490022,12,4,durg,durg
11-11-2025,chhattisgarh,Durg,490023,295,55,durg,durg
11-11-2025,chhattisgarh,Durg,490025,50,18,durg,durg
11-11-2025,chhattisgarh,Durg,491111,167,32,durg,durg
11-11-2025,chhattisgarh,Durg,491221,49,16,durg,durg
11-11-2025,chhattisgarh,Durg,491222,4,5,durg,durg
11-11-2025,chhattisgarh,Durg,491226,2,5,durg,durg
11-11-2025,chhattisgarh,Durg,491331,101,49,durg,durg
11-11-2025,chhattisgarh,Korba,495678,2,12,korba,korba
11-11-2025,chhattisgarh,Raigarh,496001,58,189,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496220,0,2,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496554,37,78,raigarh,raigarh
11-11-2025,chhattisgarh,Raipur,492009,26,21,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493101,2,0,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493885,19,15,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493889,5,11,raipur,raipur
11-11-2025,chhattisgarh,Bilaspur,495112,48,36,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495220,25,8,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495223,18,8,bilaspur,bilaspur
11-11-2025,chhattisgarh,Durg,490026,41,8,durg,durg
11-11-2025,chhattisgarh,Durg,491001,536,99,durg,durg
11-11-2025,chhattisgarh,Durg,491225,3,1,durg,durg
11-11-2025,chhattisgarh,Durg,491227,0,2,durg,durg
11-11-2025,chhattisgarh,Korba,495442,0,1,korba,korba
11-11-2025,chhattisgarh,Korba,495684,8,25,korba,korba
11-11-2025,chhattisgarh,Raigarh,496115,21,16,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496116,36,90,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496118,18,34,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496665,14,31,raigarh,raigarh
11-11-2025,chhattisgarh,Raipur,492003,3,2,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492008,9,12,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493113,1,1,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493661,41,67,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493881,3,8,raipur,raipur
11-11-2025,chhattisgarh,Bilaspur,495009,8,24,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495118,30,39,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495330,35,42,bilaspur,bilaspur
11-11-2025,chhattisgarh,Durg,490036,96,24,durg,durg
11-11-2025,chhattisgarh,Korba,495445,19,84,korba,korba
11-11-2025,chhattisgarh,Korba,495446,9,37,korba,korba
11-11-2025,chhattisgarh,Korba,495453,4,12,korba,korba
11-11-2025,chhattisgarh,Korba,495454,8,28,korba,korba
11-11-2025,chhattisgarh,Korba,495674,22,73,korba,korba
11-11-2025,chhattisgarh,Raigarh,496107,26,84,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496440,14,40,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496445,37,43,raigarh,raigarh
11-11-2025,chhattisgarh,Raipur,492001,70,130,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492004,10,12,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492014,11,12,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492015,26,74,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492099,21,30,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493111,33,119,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493116,11,57,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493195,9,5,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493225,41,73,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493992,8,2,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493996,4,4,raipur,raipur
11-11-2025,chhattisgarh,Bilaspur,495006,30,26,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495116,21,53,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495222,3,4,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495442,33,69,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495559,6,9,bilaspur,bilaspur
11-11-2025,chhattisgarh,Durg,490011,115,21,durg,durg
11-11-2025,chhattisgarh,Durg,491107,115,14,durg,durg
11-11-2025,chhattisgarh,Durg,491223,51,20,durg,durg
11-11-2025,chhattisgarh,Durg,491340,0,3,durg,durg
11-11-2025,chhattisgarh,Korba,495447,7,5,korba,korba
11-11-2025,chhattisgarh,Korba,495449,8,32,korba,korba
11-11-2025,chhattisgarh,Korba,495450,6,18,korba,korba
11-11-2025,chhattisgarh,Korba,495452,6,11,korba,korba
11-11-2025,chhattisgarh,Raigarh,496111,9,58,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496113,31,125,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496661,20,84,raigarh,raigarh
11-11-2025,chhattisgarh,Raipur,492005,1,0,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492006,11,18,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492012,1,2,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492101,10,21,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492109,0,6,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493221,18,67,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493441,31,67,raipur,raipur
11-11-2025,chhattisgarh,Bilaspur,495004,49,48,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495113,35,72,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495449,11,13,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495551,72,100,bilaspur,bilaspur
11-11-2025,chhattisgarh,Bilaspur,495555,8,8,bilaspur,bilaspur
11-11-2025,chhattisgarh,Durg,490001,99,12,durg,durg
11-11-2025,chhattisgarh,Durg,490009,17,6,durg,durg
11-11-2025,chhattisgarh,Durg,490020,47,14,durg,durg
11-11-2025,chhattisgarh,Durg,490021,34,15,durg,durg
11-11-2025,chhattisgarh,Durg,490024,109,16,durg,durg
11-11-2025,chhattisgarh,Durg,490042,101,39,durg,durg
11-11-2025,chhattisgarh,Durg,491228,1,8,durg,durg
11-11-2025,chhattisgarh,Durg,491332,26,5,durg,durg
11-11-2025,chhattisgarh,Durg,491337,0,1,durg,durg
11-11-2025,chhattisgarh,Korba,495119,8,5,korba,korba
11-11-2025,chhattisgarh,Korba,495671,7,20,korba,korba
11-11-2025,chhattisgarh,Korba,495677,23,43,korba,korba
11-11-2025,chhattisgarh,Korba,495682,0,2,korba,korba
11-11-2025,chhattisgarh,Korba,495683,8,8,korba,korba
11-11-2025,chhattisgarh,Raigarh,496100,12,25,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496450,43,46,raigarh,raigarh
11-11-2025,chhattisgarh,Raigarh,496551,37,45,raigarh,raigarh
11-11-2025,chhattisgarh,Raipur,492007,14,10,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492010,5,12,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492011,11,3,raipur,raipur
11-11-2025,chhattisgarh,Raipur,492013,47,29,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493114,17,36,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493888,3,4,raipur,raipur
11-11-2025,chhattisgarh,Raipur,493890,1,19,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495222,2,2,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495223,13,8,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495446,1,0,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495550,18,33,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490006,55,17,durg,durg
12-11-2025,chhattisgarh,Durg,490009,8,0,durg,durg
12-11-2025,chhattisgarh,Durg,490011,63,6,durg,durg
12-11-2025,chhattisgarh,Durg,490021,24,8,durg,durg
12-11-2025,chhattisgarh,Durg,490024,61,17,durg,durg
12-11-2025,chhattisgarh,Durg,491340,0,2,durg,durg
12-11-2025,chhattisgarh,Korba,495682,1,3,korba,korba
12-11-2025,chhattisgarh,Raigarh,496111,7,38,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496116,19,40,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496118,10,20,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496220,0,1,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492004,7,10,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492007,8,11,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492008,9,6,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492014,5,4,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493225,29,52,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493889,1,0,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495001,104,106,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495220,10,9,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495224,44,40,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490001,50,7,durg,durg
12-11-2025,chhattisgarh,Durg,490022,4,2,durg,durg
12-11-2025,chhattisgarh,Durg,491001,249,80,durg,durg
12-11-2025,chhattisgarh,Durg,491221,36,11,durg,durg
12-11-2025,chhattisgarh,Durg,491227,1,0,durg,durg
12-11-2025,chhattisgarh,Korba,495119,4,7,korba,korba
12-11-2025,chhattisgarh,Korba,495445,14,50,korba,korba
12-11-2025,chhattisgarh,Korba,495452,10,7,korba,korba
12-11-2025,chhattisgarh,Korba,495671,5,6,korba,korba
12-11-2025,chhattisgarh,Korba,495674,10,41,korba,korba
12-11-2025,chhattisgarh,Raigarh,496001,34,114,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496554,15,42,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492003,1,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492010,5,5,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493111,13,69,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493113,0,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493116,5,52,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493881,2,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493885,4,13,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493992,3,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493996,6,2,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495006,15,15,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495112,20,28,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495113,23,29,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495115,3,4,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495116,11,24,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495330,10,18,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495442,25,48,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495551,71,86,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495555,5,5,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490020,21,7,durg,durg
12-11-2025,chhattisgarh,Durg,491107,44,7,durg,durg
12-11-2025,chhattisgarh,Durg,491226,2,2,durg,durg
12-11-2025,chhattisgarh,Korba,495450,3,12,korba,korba
12-11-2025,chhattisgarh,Korba,495453,0,4,korba,korba
12-11-2025,chhattisgarh,Korba,495455,0,1,korba,korba
12-11-2025,chhattisgarh,Korba,495677,22,34,korba,korba
12-11-2025,chhattisgarh,Korba,495683,4,5,korba,korba
12-11-2025,chhattisgarh,Raigarh,496107,18,60,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496115,11,15,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496450,16,46,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496661,14,81,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492009,17,26,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492099,10,22,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492101,15,25,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492109,1,3,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493221,20,43,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493441,18,40,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493888,0,4,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495009,7,12,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495118,18,20,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495449,8,5,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495559,9,10,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490026,38,10,durg,durg
12-11-2025,chhattisgarh,Durg,490036,27,12,durg,durg
12-11-2025,chhattisgarh,Durg,491223,34,14,durg,durg
12-11-2025,chhattisgarh,Korba,495447,0,2,korba,korba
12-11-2025,chhattisgarh,Korba,495449,10,16,korba,korba
12-11-2025,chhattisgarh,Korba,495454,4,19,korba,korba
12-11-2025,chhattisgarh,Korba,495678,1,13,korba,korba
12-11-2025,chhattisgarh,Raigarh,496100,9,14,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496440,7,28,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496445,25,29,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496665,2,11,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492001,56,126,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492006,5,13,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493114,6,12,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493195,7,7,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493889,11,6,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493890,0,11,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495004,32,38,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495117,12,20,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495119,21,29,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490023,152,31,durg,durg
12-11-2025,chhattisgarh,Durg,490025,28,24,durg,durg
12-11-2025,chhattisgarh,Durg,490042,60,17,durg,durg
12-11-2025,chhattisgarh,Durg,491111,119,30,durg,durg
12-11-2025,chhattisgarh,Durg,491222,4,1,durg,durg
12-11-2025,chhattisgarh,Durg,491225,2,0,durg,durg
12-11-2025,chhattisgarh,Durg,491228,4,9,durg,durg
12-11-2025,chhattisgarh,Durg,491331,42,29,durg,durg
12-11-2025,chhattisgarh,Durg,491332,15,8,durg,durg
12-11-2025,chhattisgarh,Durg,491337,0,2,durg,durg
12-11-2025,chhattisgarh,Korba,495442,1,1,korba,korba
12-11-2025,chhattisgarh,Korba,495446,8,14,korba,korba
12-11-2025,chhattisgarh,Korba,495684,4,19,korba,korba
12-11-2025,chhattisgarh,Raigarh,496113,22,97,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496551,18,16,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492011,4,5,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492012,0,4,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492013,21,42,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492015,10,34,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493661,17,35,raipur,raipur
13-11-2025,chhattisgarh,Bilaspur,495220,8,10,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495224,38,28,bilaspur,bilaspur
13-11-2025,chhattisgarh,Durg,490023,131,35,durg,durg
13-11-2025,chhattisgarh,Durg,491227,1,0,durg,durg
13-11-2025,chhattisgarh,Durg,491331,31,26,durg,durg
13-11-2025,chhattisgarh,Durg,491337,0,1,durg,durg
13-11-2025,chhattisgarh,Korba,495445,11,63,korba,korba
13-11-2025,chhattisgarh,Korba,495450,4,8,korba,korba
13-11-2025,chhattisgarh,Korba,495454,8,24,korba,korba
13-11-2025,chhattisgarh,Raigarh,496111,4,45,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496554,10,27,raigarh,raigarh
13-11-2025,chhattisgarh,Raipur,492001,54,123,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492007,7,20,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492013,18,31,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492014,5,12,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493114,4,13,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493881,2,2,raipur,raipur
13-11-2025,chhattisgarh,Bilaspur,495117,14,16,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495119,22,33,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495551,72,78,bilaspur,bilaspur
13-11-2025,chhattisgarh,Durg,490001,51,9,durg,durg
13-11-2025,chhattisgarh,Durg,490006,52,12,durg,durg
13-11-2025,chhattisgarh,Durg,490009,8,1,durg,durg
13-11-2025,chhattisgarh,Durg,490021,20,10,durg,durg
13-11-2025,chhattisgarh,Durg,490022,4,2,durg,durg
13-11-2025,chhattisgarh,Durg,490024,55,18,durg,durg
13-11-2025,chhattisgarh,Durg,491111,94,35,durg,durg
13-11-2025,chhattisgarh,Durg,491222,1,1,durg,durg
13-11-2025,chhattisgarh,Durg,491226,0,1,durg,durg
13-11-2025,chhattisgarh,Korba,495453,0,4,korba,korba
13-11-2025,chhattisgarh,Raigarh,496001,35,122,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496113,15,82,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496116,22,55,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496220,1,0,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496551,60,37,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496665,7,7,raigarh,raigarh
13-11-2025,chhattisgarh,Raipur,492003,3,7,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492004,4,5,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492009,15,21,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492010,5,10,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492099,12,17,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493221,20,53,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493441,21,60,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493888,5,2,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493890,1,10,raipur,raipur
13-11-2025,chhattisgarh,Bilaspur,495009,14,16,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495112,18,28,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495116,11,16,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495442,22,27,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495449,7,5,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495559,6,8,bilaspur,bilaspur
13-11-2025,chhattisgarh,Durg,490025,31,20,durg,durg
13-11-2025,chhattisgarh,Durg,491340,1,1,durg,durg
13-11-2025,chhattisgarh,Korba,495446,9,25,korba,korba
13-11-2025,chhattisgarh,Korba,495452,6,11,korba,korba
13-11-2025,chhattisgarh,Korba,495671,4,8,korba,korba
13-11-2025,chhattisgarh,Korba,495677,15,33,korba,korba
13-11-2025,chhattisgarh,Korba,495682,0,2,korba,korba
13-11-2025,chhattisgarh,Korba,495683,2,11,korba,korba
13-11-2025,chhattisgarh,Korba,495684,2,18,korba,korba
13-11-2025,chhattisgarh,Raigarh,496100,4,12,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496107,13,56,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496440,4,28,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496450,13,37,raigarh,raigarh
13-11-2025,chhattisgarh,Raigarh,496661,11,68,raigarh,raigarh
13-11-2025,chhattisgarh,Raipur,492008,8,2,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492011,0,7,raipur,raipur
13-11-2025,chhattisgarh,Raipur,492012,0,1,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493992,0,5,raipur,raipur
13-11-2025,chhattisgarh,Bilaspur,495001,119,98,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495004,44,52,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495006,19,16,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495223,8,6,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495555,9,5,bilaspur,bilaspur
13-11-2025,chhattisgarh,Bilaspur,495663,1,0,bilaspur,bilaspur
13-11-2025,chhattisgarh,Durg,490011,44,9,durg,durg
13-11-2025,chhattisgarh,Durg,490020,16,7,durg,durg
13-11-2025,chhattisgarh,Durg,490026,69,11,durg,durg
13-11-2025,chhattisgarh,Durg,490036,21,28,durg,durg
13-11-2025,chhattisgarh,Durg,490042,37,20,durg,durg
13-11-2025,chhattisgarh,Durg,491107,47,25,durg,durg
13-11-2025,chhattisgarh,Korba,495678,5,12,korba,korba
13-11-2025,chhattisgarh,Raigarh,496115,5,10,raigarh,raigarh
13-11-2025,chhattisgarh,Raipur,492015,13,65,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493111,38,99,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493116,5,39,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493195,2,5,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493225,25,54,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493661,6,44,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493885,3,7,raipur,raipur
13-11-2025,chhattisgarh,Raipur,493889,6,2,raipur,raipur
14-11-2025,chhattisgarh,Bilaspur,495001,44,56,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495115,1,1,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495117,7,11,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495222,2,2,bilaspur,bilaspur
14-11-2025,chhattisgarh,Durg,490024,29,6,durg,durg
14-11-2025,chhattisgarh,Durg,491111,48,13,durg,durg
14-11-2025,chhattisgarh,Durg,491331,21,14,durg,durg
14-11-2025,chhattisgarh,Durg,491340,1,0,durg,durg
14-11-2025,chhattisgarh,Korba,495447,1,0,korba,korba
14-11-2025,chhattisgarh,Korba,495454,3,15,korba,korba
14-11-2025,chhattisgarh,Korba,495683,2,6,korba,korba
14-11-2025,chhattisgarh,Raigarh,496113,13,57,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496118,2,18,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496551,18,15,raigarh,raigarh
14-11-2025,chhattisgarh,Raipur,492109,0,3,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493114,1,5,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493885,7,3,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
14-11-2025,chhattisgarh,Raigarh,496107,8,27,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496115,6,3,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496665,0,10,raigarh,raigarh
14-11-2025,chhattisgarh,Raipur,492004,3,2,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492099,4,6,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493116,4,18,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493441,9,17,raipur,raipur
14-11-2025,chhattisgarh,Bilaspur,495004,12,19,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495112,11,7,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495118,6,3,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495220,4,3,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495550,11,9,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495555,0,4,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495559,1,5,bilaspur,bilaspur
14-11-2025,chhattisgarh,Durg,490006,40,10,durg,durg
14-11-2025,chhattisgarh,Durg,490023,68,18,durg,durg
14-11-2025,chhattisgarh,Durg,491107,12,8,durg,durg
14-11-2025,chhattisgarh,Durg,491221,17,5,durg,durg
14-11-2025,chhattisgarh,Durg,491223,8,3,durg,durg
14-11-2025,chhattisgarh,Durg,491228,0,3,durg,durg
14-11-2025,chhattisgarh,Korba,495453,0,2,korba,korba
14-11-2025,chhattisgarh,Korba,495671,0,6,korba,korba
14-11-2025,chhattisgarh,Bilaspur,495006,6,4,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495113,19,24,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495224,10,16,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495449,1,3,bilaspur,bilaspur
14-11-2025,chhattisgarh,Durg,490001,16,2,durg,durg
14-11-2025,chhattisgarh,Durg,490022,4,0,durg,durg
14-11-2025,chhattisgarh,Durg,490025,10,4,durg,durg
14-11-2025,chhattisgarh,Durg,490036,8,10,durg,durg
14-11-2025,chhattisgarh,Durg,490042,20,12,durg,durg
14-11-2025,chhattisgarh,Korba,495446,2,9,korba,korba
14-11-2025,chhattisgarh,Korba,495452,3,2,korba,korba
14-11-2025,chhattisgarh,Korba,495677,2,17,korba,korba
14-11-2025,chhattisgarh,Korba,495682,0,1,korba,korba
14-11-2025,chhattisgarh,Korba,495684,2,10,korba,korba
14-11-2025,chhattisgarh,Raigarh,496111,0,15,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496661,7,27,raigarh,raigarh
14-11-2025,chhattisgarh,Raipur,492003,0,1,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492008,4,5,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492009,6,7,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492013,23,23,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492015,13,30,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493195,0,2,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493221,13,23,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493225,12,27,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493661,4,17,raipur,raipur
14-11-2025,chhattisgarh,Bilaspur,495009,4,9,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495116,7,16,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495119,11,13,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495330,7,9,bilaspur,bilaspur
