date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
13-11-2025,rajasthan,Udaipur,313001,102,63,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313022,5,9,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313206,1,4,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313325,1,0,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313604,18,23,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313703,8,10,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313901,3,5,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,331811,6,13,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334001,86,117,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334004,15,19,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334302,7,15,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334601,2,6,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302002,54,97,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302012,56,80,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302020,16,24,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302022,4,5,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302026,8,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302028,15,22,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302032,0,3,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302034,5,12,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303002,9,13,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303004,2,5,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303009,11,9,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303102,8,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303104,11,19,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303119,7,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303338,21,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303702,7,10,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303706,13,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303801,7,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303805,10,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303904,21,8,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342013,2,3,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342028,3,8,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342303,18,33,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342306,17,19,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342314,5,5,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342901,9,15,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324003,5,9,kota,kota
13-11-2025,rajasthan,Kota,324006,4,14,kota,kota
13-11-2025,rajasthan,Kota,325001,6,17,kota,kota
13-11-2025,rajasthan,Kota,325009,6,15,kota,kota
13-11-2025,rajasthan,Kota,325602,3,6,kota,kota
13-11-2025,rajasthan,Kota,326517,8,5,kota,kota
13-11-2025,rajasthan,Kota,326520,5,3,kota,kota
13-11-2025,rajasthan,Udaipur,313002,27,14,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313024,6,8,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313027,19,37,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313201,8,11,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313204,6,3,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313603,20,17,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313704,21,39,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313706,9,10,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313708,22,28,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,331803,29,22,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334006,0,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334402,8,7,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334803,17,35,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334808,7,6,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302005,2,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302016,32,46,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302021,12,23,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302029,28,40,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302039,17,22,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303003,7,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303008,22,21,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303012,20,29,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303105,18,12,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303106,6,18,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303108,24,27,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303110,7,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303704,11,9,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303806,11,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303901,11,13,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303908,7,12,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342001,69,98,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342601,23,28,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342602,9,9,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342604,3,0,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342605,5,13,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,345023,1,2,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324008,2,8,kota,kota
13-11-2025,rajasthan,Kota,325207,0,4,kota,kota
13-11-2025,rajasthan,Kota,326519,2,16,kota,kota
13-11-2025,rajasthan,Kota,326529,4,3,kota,kota
13-11-2025,rajasthan,Udaipur,313015,4,3,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313026,17,7,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313031,29,22,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313038,10,36,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,331803,29,22,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334006,0,1,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334402,8,7,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334803,17,35,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334808,7,6,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302005,2,1,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302016,32,46,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302021,12,23,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302029,28,40,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302039,17,22,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303003,7,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303008,22,21,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303012,20,29,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303105,18,12,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303106,6,18,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303108,24,27,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303110,7,14,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303704,11,9,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303806,11,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303901,11,13,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303908,7,12,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342001,69,98,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342601,23,28,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342602,9,9,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342604,3,0,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342605,5,13,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,345023,1,2,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324008,2,8,kota,kota
13-11-2025,rajasthan,Kota,325207,0,4,kota,kota
13-11-2025,rajasthan,Kota,326519,2,16,kota,kota
13-11-2025,rajasthan,Kota,326529,4,3,kota,kota
13-11-2025,rajasthan,Udaipur,313015,4,3,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313026,17,7,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313031,29,22,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313038,10,36,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313702,5,16,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313802,10,17,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313903,9,11,udaipur,udaipur
13-11-2025,rajasthan,Bikaner,334023,18,22,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334201,6,5,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334202,3,4,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334303,6,7,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334603,26,14,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334604,2,6,bikaner,bikaner
13-11-2025,rajasthan,Bikaner,334804,2,7,bikaner,bikaner
13-11-2025,rajasthan,Jaipur,302015,10,18,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302017,28,27,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302024,0,2,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,302025,0,5,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303103,14,17,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303109,13,24,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303348,7,9,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303601,5,8,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303603,17,15,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303701,8,12,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303712,6,10,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303807,5,3,jaipur,jaipur
13-11-2025,rajasthan,Jaipur,303903,7,9,jaipur,jaipur
13-11-2025,rajasthan,Jodhpur,342007,0,2,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342025,29,28,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342037,7,29,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342301,38,33,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342308,23,19,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,342311,18,27,jodhpur,jodhpur
13-11-2025,rajasthan,Jodhpur,345021,7,9,jodhpur,jodhpur
13-11-2025,rajasthan,Kota,324002,7,22,kota,kota
13-11-2025,rajasthan,Kota,324010,9,9,kota,kota
13-11-2025,rajasthan,Kota,325003,5,13,kota,kota
13-11-2025,rajasthan,Kota,325004,15,36,kota,kota
13-11-2025,rajasthan,Kota,325204,14,9,kota,kota
13-11-2025,rajasthan,Kota,325214,3,6,kota,kota
13-11-2025,rajasthan,Kota,326501,0,1,kota,kota
13-11-2025,rajasthan,Kota,326518,6,14,kota,kota
13-11-2025,rajasthan,Kota,326530,1,9,kota,kota
13-11-2025,rajasthan,Udaipur,307025,19,23,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313003,3,4,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313004,2,2,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313025,0,1,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313322,2,6,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313803,20,28,udaipur,udaipur
13-11-2025,rajasthan,Udaipur,313906,8,15,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334003,1,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334006,1,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334602,2,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334802,7,5,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334803,8,20,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302019,4,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302021,12,8,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302029,6,13,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303002,9,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303107,4,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303110,4,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303338,3,8,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303704,4,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303803,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303901,4,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303903,7,5,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342001,36,53,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342003,5,8,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342006,2,6,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342012,0,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342013,3,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342014,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342306,13,10,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342601,6,8,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342605,2,4,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342901,7,6,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,345023,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324010,3,4,kota,kota
14-11-2025,rajasthan,Kota,326529,1,1,kota,kota
14-11-2025,rajasthan,Udaipur,313001,15,20,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313003,0,6,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313011,3,2,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313015,2,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313027,12,24,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313206,2,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313703,3,2,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313705,5,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313905,6,1,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334004,4,13,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334022,2,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334023,9,9,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334201,2,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334202,1,4,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334403,1,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334601,3,1,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334604,7,3,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334801,0,5,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302004,10,13,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302015,2,8,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302018,4,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302023,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302025,0,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302026,1,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302031,5,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302032,1,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302034,2,3,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302039,12,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303104,5,3,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303120,4,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303302,3,3,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303603,7,9,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303807,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303908,2,2,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342005,9,5,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342008,7,10,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342022,4,7,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342028,3,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342301,15,13,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342302,4,3,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342305,2,5,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342308,4,4,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342603,6,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342801,4,3,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,345021,2,4,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,325203,2,6,kota,kota
14-11-2025,rajasthan,Kota,325601,1,5,kota,kota
14-11-2025,rajasthan,Kota,325602,0,6,kota,kota
14-11-2025,rajasthan,Kota,326518,1,5,kota,kota
14-11-2025,rajasthan,Udaipur,313022,2,2,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313202,0,2,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313706,4,4,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313708,5,6,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313802,5,12,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,334001,34,45,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334302,3,8,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334303,6,5,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334401,7,3,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334603,12,8,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302003,8,19,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302006,10,13,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302011,2,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302016,12,27,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303006,7,5,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303012,7,9,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303102,2,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303103,8,14,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303301,5,5,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303305,3,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303602,3,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303701,3,5,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303712,6,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303801,6,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303905,2,3,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342026,3,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342037,9,14,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342303,8,10,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342309,6,5,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342312,4,5,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342602,2,4,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342604,4,2,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342606,7,6,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324006,2,13,kota,kota
14-11-2025,rajasthan,Kota,324007,3,4,kota,kota
14-11-2025,rajasthan,Kota,324008,5,3,kota,kota
14-11-2025,rajasthan,Kota,325009,6,7,kota,kota
14-11-2025,rajasthan,Kota,326517,1,3,kota,kota
14-11-2025,rajasthan,Kota,326520,1,2,kota,kota
14-11-2025,rajasthan,Kota,326530,1,1,kota,kota
14-11-2025,rajasthan,Udaipur,307025,14,13,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313602,3,3,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313604,12,10,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313701,7,7,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313702,1,8,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313704,13,11,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313803,10,13,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313804,10,10,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,331801,1,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,331811,3,4,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334402,2,2,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334804,1,3,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302013,5,16,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302028,7,16,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303005,4,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303008,9,10,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303108,5,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303119,2,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303121,1,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303328,10,8,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303348,6,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303507,3,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303604,2,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303702,3,5,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303706,6,0,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303804,0,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303904,9,5,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342007,3,3,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342023,6,3,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342025,11,8,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324001,11,7,kota,kota
14-11-2025,rajasthan,Kota,324002,8,4,kota,kota
14-11-2025,rajasthan,Kota,325003,1,1,kota,kota
14-11-2025,rajasthan,Kota,325207,0,4,kota,kota
14-11-2025,rajasthan,Kota,325208,1,1,kota,kota
14-11-2025,rajasthan,Kota,326519,5,4,kota,kota
14-11-2025,rajasthan,Udaipur,313031,10,18,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313201,2,3,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313203,0,5,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313204,2,4,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313205,3,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313601,5,8,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313902,11,11,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313903,9,8,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313906,6,4,udaipur,udaipur
14-11-2025,rajasthan,Bikaner,331803,11,19,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334021,3,8,bikaner,bikaner
14-11-2025,rajasthan,Bikaner,334305,2,4,bikaner,bikaner
14-11-2025,rajasthan,Jaipur,302001,7,22,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302002,15,23,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302012,25,39,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302017,12,11,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302020,7,16,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302022,0,4,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302027,11,10,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,302033,6,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303001,4,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303003,3,3,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303007,12,14,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303009,5,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303105,5,6,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303106,6,7,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303109,6,12,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303601,3,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303802,0,1,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303805,5,2,jaipur,jaipur
14-11-2025,rajasthan,Jaipur,303806,3,4,jaipur,jaipur
14-11-2025,rajasthan,Jodhpur,342011,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342024,4,12,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342027,9,17,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342304,1,4,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342307,1,3,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342310,1,0,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342311,8,9,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342314,0,1,jodhpur,jodhpur
14-11-2025,rajasthan,Jodhpur,342802,2,4,jodhpur,jodhpur
14-11-2025,rajasthan,Kota,324003,0,1,kota,kota
14-11-2025,rajasthan,Kota,324004,8,0,kota,kota
14-11-2025,rajasthan,Kota,324005,5,11,kota,kota
14-11-2025,rajasthan,Kota,324009,4,7,kota,kota
14-11-2025,rajasthan,Kota,325001,5,7,kota,kota
14-11-2025,rajasthan,Kota,325004,2,11,kota,kota
14-11-2025,rajasthan,Kota,325201,5,5,kota,kota
14-11-2025,rajasthan,Kota,325204,2,5,kota,kota
14-11-2025,rajasthan,Kota,325214,4,0,kota,kota
14-11-2025,rajasthan,Udaipur,313002,6,12,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313024,1,2,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313026,3,5,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313038,7,19,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313322,0,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313325,0,1,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313603,14,3,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313801,11,7,udaipur,udaipur
14-11-2025,rajasthan,Udaipur,313901,2,1,udaipur,udaipur
15-11-2025,rajasthan,Bikaner,334001,33,52,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334202,1,3,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334302,5,6,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334305,5,3,bikaner,bikaner
15-11-2025,rajasthan,Bikaner,334604,5,3,bikaner,bikaner
15-11-2025,rajasthan,Jaipur,302012,29,61,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302018,8,7,jaipur,jaipur
15-11-2025,rajasthan,Jaipur,302019,4,8,jaipur,jaipur
