date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
14-11-2025,tamil nadu,Coimbatore,642134,2,3,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,642202,0,1,coimbatore,coimbatore
14-11-2025,tamil nadu,Madurai,625011,8,10,madurai,madurai
14-11-2025,tamil nadu,Madurai,625012,13,20,madurai,madurai
14-11-2025,tamil nadu,Madurai,625016,11,22,madurai,madurai
14-11-2025,tamil nadu,Madurai,625107,8,7,madurai,madurai
14-11-2025,tamil nadu,Madurai,625214,7,1,madurai,madurai
14-11-2025,tamil nadu,Madurai,625234,3,3,madurai,madurai
14-11-2025,tamil nadu,Madurai,625702,6,7,madurai,madurai
14-11-2025,tamil nadu,Madurai,625703,5,8,madurai,madurai
14-11-2025,tamil nadu,Madurai,625707,8,4,madurai,madurai
14-11-2025,tamil nadu,Salem,636005,13,9,salem,salem
14-11-2025,tamil nadu,Salem,636011,4,0,salem,salem
14-11-2025,tamil nadu,Salem,636105,13,2,salem,salem
14-11-2025,tamil nadu,Salem,636118,0,1,salem,salem
14-11-2025,tamil nadu,Salem,636141,11,11,salem,salem
14-11-2025,tamil nadu,Salem,636202,5,3,salem,salem
14-11-2025,tamil nadu,Salem,636302,14,7,salem,salem
14-11-2025,tamil nadu,Salem,636304,8,5,salem,salem
14-11-2025,tamil nadu,Salem,636309,2,2,salem,salem
14-11-2025,tamil nadu,Salem,636401,5,3,salem,salem
14-11-2025,tamil nadu,Salem,636403,1,0,salem,salem
14-11-2025,tamil nadu,Salem,636404,14,7,salem,salem
14-11-2025,tamil nadu,Salem,636451,5,4,salem,salem
14-11-2025,tamil nadu,Salem,636453,4,8,salem,salem
14-11-2025,tamil nadu,Salem,636601,8,8,salem,salem
14-11-2025,tamil nadu,Salem,636602,6,6,salem,salem
14-11-2025,tamil nadu,Salem,637502,12,9,salem,salem
14-11-2025,tamil nadu,Tiruchirappalli,620008,14,18,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620012,2,13,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620015,1,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621003,2,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621014,1,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621203,2,3,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621213,2,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621214,2,12,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621216,2,8,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621305,3,8,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621307,4,4,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621310,6,8,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621311,0,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621652,5,2,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621653,0,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621722,1,0,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,622102,1,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Chennai,600001,47,28,chennai,chennai
15-11-2025,tamil nadu,Chennai,600003,5,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600006,2,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600011,17,14,chennai,chennai
15-11-2025,tamil nadu,Chennai,600012,38,34,chennai,chennai
15-11-2025,tamil nadu,Chennai,600023,15,8,chennai,chennai
15-11-2025,tamil nadu,Chennai,600024,28,8,chennai,chennai
15-11-2025,tamil nadu,Chennai,600031,6,3,chennai,chennai
15-11-2025,tamil nadu,Chennai,600077,0,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600078,43,25,chennai,chennai
15-11-2025,tamil nadu,Chennai,600082,17,11,chennai,chennai
15-11-2025,tamil nadu,Chennai,600084,1,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600085,6,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600090,9,5,chennai,chennai
15-11-2025,tamil nadu,Chennai,600091,6,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600092,32,9,chennai,chennai
15-11-2025,tamil nadu,Chennai,600102,5,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600108,1,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600116,1,2,chennai,chennai
15-11-2025,tamil nadu,Coimbatore,638459,1,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641001,29,42,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641002,5,7,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641005,7,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641013,0,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641018,1,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641023,3,11,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641025,6,17,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641033,6,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641041,2,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641044,3,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641049,1,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641108,8,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641202,1,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641302,14,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641402,8,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641668,3,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642004,5,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642006,5,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642120,3,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642123,2,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Madurai,625002,17,17,madurai,madurai
15-11-2025,tamil nadu,Madurai,625004,5,3,madurai,madurai
15-11-2025,tamil nadu,Madurai,625012,30,15,madurai,madurai
15-11-2025,tamil nadu,Madurai,625106,14,16,madurai,madurai
15-11-2025,tamil nadu,Madurai,625107,18,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625122,3,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625205,5,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625402,11,8,madurai,madurai
15-11-2025,tamil nadu,Madurai,625529,3,0,madurai,madurai
15-11-2025,tamil nadu,Madurai,625705,18,6,madurai,madurai
15-11-2025,tamil nadu,Salem,636010,28,10,salem,salem
15-11-2025,tamil nadu,Salem,636012,10,4,salem,salem
15-11-2025,tamil nadu,Salem,636013,3,1,salem,salem
15-11-2025,tamil nadu,Salem,636102,4,6,salem,salem
15-11-2025,tamil nadu,Salem,636108,7,7,salem,salem
15-11-2025,tamil nadu,Salem,636113,8,1,salem,salem
15-11-2025,tamil nadu,Salem,636140,0,3,salem,salem
15-11-2025,tamil nadu,Salem,636202,12,2,salem,salem
15-11-2025,tamil nadu,Salem,636302,11,5,salem,salem
15-11-2025,tamil nadu,Salem,636303,12,11,salem,salem
15-11-2025,tamil nadu,Salem,636306,9,11,salem,salem
15-11-2025,tamil nadu,Salem,636308,24,3,salem,salem
15-11-2025,tamil nadu,Salem,636404,13,8,salem,salem
15-11-2025,tamil nadu,Salem,636455,17,2,salem,salem
15-11-2025,tamil nadu,Salem,636601,1,2,salem,salem
15-11-2025,tamil nadu,Salem,636602,1,5,salem,salem
15-11-2025,tamil nadu,Salem,637104,4,4,salem,salem
15-11-2025,tamil nadu,Salem,637107,8,3,salem,salem
15-11-2025,tamil nadu,Tiruchirappalli,620010,3,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620014,2,9,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620017,16,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620020,8,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620023,3,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620026,0,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621004,1,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621109,2,0,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621203,3,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621204,1,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621205,0,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621207,4,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621218,2,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621303,0,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,639101,2,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Chennai,600008,3,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600020,25,7,chennai,chennai
15-11-2025,tamil nadu,Chennai,600021,29,14,chennai,chennai
15-11-2025,tamil nadu,Chennai,600026,12,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600028,24,4,chennai,chennai
15-11-2025,tamil nadu,Chennai,600029,12,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600030,9,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600033,27,11,chennai,chennai
15-11-2025,tamil nadu,Chennai,600036,1,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600038,3,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600039,31,27,chennai,chennai
15-11-2025,tamil nadu,Chennai,600041,28,11,chennai,chennai
15-11-2025,tamil nadu,Chennai,600042,49,17,chennai,chennai
15-11-2025,tamil nadu,Chennai,600049,60,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600083,26,14,chennai,chennai
15-11-2025,tamil nadu,Chennai,600094,17,9,chennai,chennai
15-11-2025,tamil nadu,Chennai,600096,5,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600100,10,1,chennai,chennai
15-11-2025,tamil nadu,Coimbatore,641004,4,17,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641014,3,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641026,9,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641027,8,11,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641029,7,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641030,7,14,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641031,8,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641034,4,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641036,0,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641047,2,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641105,4,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641109,8,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641110,3,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641401,3,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641653,17,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642002,5,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642003,4,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642101,1,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642104,1,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642107,1,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642108,1,0,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642127,2,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642202,1,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Madurai,625008,2,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625021,3,3,madurai,madurai
15-11-2025,tamil nadu,Madurai,625105,5,12,madurai,madurai
15-11-2025,tamil nadu,Madurai,625109,8,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625201,2,6,madurai,madurai
15-11-2025,tamil nadu,Madurai,625221,0,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625532,25,15,madurai,madurai
15-11-2025,tamil nadu,Madurai,625701,8,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625702,7,5,madurai,madurai
15-11-2025,tamil nadu,Madurai,625703,2,2,madurai,madurai
15-11-2025,tamil nadu,Madurai,625708,0,4,madurai,madurai
15-11-2025,tamil nadu,Salem,621110,1,0,salem,salem
15-11-2025,tamil nadu,Salem,636003,10,11,salem,salem
15-11-2025,tamil nadu,Salem,636006,28,24,salem,salem
15-11-2025,tamil nadu,Salem,636014,4,3,salem,salem
15-11-2025,tamil nadu,Salem,636107,3,10,salem,salem
15-11-2025,tamil nadu,Salem,636109,15,7,salem,salem
15-11-2025,tamil nadu,Salem,636112,6,7,salem,salem
15-11-2025,tamil nadu,Salem,636115,9,6,salem,salem
15-11-2025,tamil nadu,Salem,636116,23,5,salem,salem
15-11-2025,tamil nadu,Salem,636117,5,1,salem,salem
15-11-2025,tamil nadu,Salem,636141,18,13,salem,salem
15-11-2025,tamil nadu,Salem,636203,10,6,salem,salem
15-11-2025,tamil nadu,Salem,636304,11,2,salem,salem
15-11-2025,tamil nadu,Salem,636351,15,4,salem,salem
15-11-2025,tamil nadu,Salem,636354,4,0,salem,salem
15-11-2025,tamil nadu,Salem,636452,5,9,salem,salem
15-11-2025,tamil nadu,Salem,637101,13,24,salem,salem
15-11-2025,tamil nadu,Salem,637103,6,5,salem,salem
15-11-2025,tamil nadu,Salem,637105,6,9,salem,salem
15-11-2025,tamil nadu,Salem,637303,5,2,salem,salem
15-11-2025,tamil nadu,Salem,637501,13,2,salem,salem
15-11-2025,tamil nadu,Tiruchirappalli,620004,7,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620005,4,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620013,1,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620102,18,12,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621002,2,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621104,1,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621209,8,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621214,1,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621217,6,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621302,5,11,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621307,15,8,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621712,3,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,639115,2,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620006,5,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620008,37,13,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620015,3,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620021,7,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621005,8,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621006,4,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621008,2,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621009,1,1,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621206,9,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621210,12,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621211,15,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621213,7,9,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621216,8,8,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621305,3,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621308,9,15,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621314,6,15,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621652,4,0,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621653,2,0,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621702,4,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621711,7,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Chennai,600005,25,9,chennai,chennai
15-11-2025,tamil nadu,Chennai,600015,35,7,chennai,chennai
15-11-2025,tamil nadu,Chennai,600017,17,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600032,8,7,chennai,chennai
15-11-2025,tamil nadu,Chennai,600040,23,9,chennai,chennai
15-11-2025,tamil nadu,Chennai,600051,0,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600081,35,15,chennai,chennai
15-11-2025,tamil nadu,Chennai,600097,3,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600106,13,10,chennai,chennai
15-11-2025,tamil nadu,Chennai,600107,6,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600113,8,5,chennai,chennai
15-11-2025,tamil nadu,Chennai,600119,3,0,chennai,chennai
15-11-2025,tamil nadu,Coimbatore,641009,5,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641011,4,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641016,8,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641022,9,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641024,2,7,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641045,9,11,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641046,8,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641048,1,17,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641062,0,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641107,10,11,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641113,1,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641201,0,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641305,9,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641407,3,0,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641671,2,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642007,5,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642109,6,13,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642114,7,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642129,2,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642134,6,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Madurai,625007,14,4,madurai,madurai
15-11-2025,tamil nadu,Madurai,625009,43,20,madurai,madurai
15-11-2025,tamil nadu,Madurai,625017,19,9,madurai,madurai
15-11-2025,tamil nadu,Madurai,625022,20,16,madurai,madurai
15-11-2025,tamil nadu,Madurai,625104,7,2,madurai,madurai
15-11-2025,tamil nadu,Madurai,625110,3,5,madurai,madurai
15-11-2025,tamil nadu,Madurai,625207,12,5,madurai,madurai
15-11-2025,tamil nadu,Madurai,625501,7,8,madurai,madurai
15-11-2025,tamil nadu,Madurai,625514,15,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625704,3,3,madurai,madurai
15-11-2025,tamil nadu,Salem,636007,9,6,salem,salem
15-11-2025,tamil nadu,Salem,636008,27,16,salem,salem
15-11-2025,tamil nadu,Salem,636009,11,4,salem,salem
15-11-2025,tamil nadu,Salem,636011,7,5,salem,salem
15-11-2025,tamil nadu,Salem,636101,7,1,salem,salem
15-11-2025,tamil nadu,Salem,636103,7,4,salem,salem
15-11-2025,tamil nadu,Salem,636119,3,3,salem,salem
15-11-2025,tamil nadu,Salem,636309,8,2,salem,salem
15-11-2025,tamil nadu,Salem,636352,2,0,salem,salem
15-11-2025,tamil nadu,Salem,636402,6,0,salem,salem
15-11-2025,tamil nadu,Salem,636457,2,1,salem,salem
15-11-2025,tamil nadu,Salem,636458,10,1,salem,salem
15-11-2025,tamil nadu,Salem,636501,19,8,salem,salem
15-11-2025,tamil nadu,Salem,637502,20,10,salem,salem
15-11-2025,tamil nadu,Salem,637503,0,1,salem,salem
15-11-2025,tamil nadu,Salem,638183,2,1,salem,salem
15-11-2025,tamil nadu,Madurai,625003,17,8,madurai,madurai
15-11-2025,tamil nadu,Madurai,625005,16,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625011,27,10,madurai,madurai
15-11-2025,tamil nadu,Madurai,625016,30,37,madurai,madurai
15-11-2025,tamil nadu,Madurai,625019,7,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625101,8,14,madurai,madurai
15-11-2025,tamil nadu,Madurai,625108,2,6,madurai,madurai
15-11-2025,tamil nadu,Madurai,625218,9,3,madurai,madurai
15-11-2025,tamil nadu,Madurai,625301,15,1,madurai,madurai
15-11-2025,tamil nadu,Madurai,625537,7,5,madurai,madurai
15-11-2025,tamil nadu,Madurai,625706,12,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625707,8,5,madurai,madurai
15-11-2025,tamil nadu,Salem,636001,12,14,salem,salem
15-11-2025,tamil nadu,Salem,636002,18,4,salem,salem
15-11-2025,tamil nadu,Salem,636016,13,3,salem,salem
15-11-2025,tamil nadu,Salem,636030,7,7,salem,salem
15-11-2025,tamil nadu,Salem,636104,10,6,salem,salem
15-11-2025,tamil nadu,Salem,636111,6,4,salem,salem
15-11-2025,tamil nadu,Salem,636114,5,0,salem,salem
15-11-2025,tamil nadu,Salem,636139,0,2,salem,salem
15-11-2025,tamil nadu,Salem,636305,14,6,salem,salem
15-11-2025,tamil nadu,Salem,636307,48,9,salem,salem
15-11-2025,tamil nadu,Salem,636406,1,0,salem,salem
15-11-2025,tamil nadu,Salem,636453,14,7,salem,salem
15-11-2025,tamil nadu,Salem,636456,2,1,salem,salem
15-11-2025,tamil nadu,Salem,636502,14,16,salem,salem
15-11-2025,tamil nadu,Salem,636503,7,4,salem,salem
15-11-2025,tamil nadu,Salem,637102,12,23,salem,salem
15-11-2025,tamil nadu,Salem,637301,11,8,salem,salem
15-11-2025,tamil nadu,Tiruchirappalli,620003,11,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620007,10,8,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620019,7,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621007,1,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621010,5,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621012,1,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621014,5,0,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621112,8,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621208,2,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621215,3,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621310,3,10,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621651,8,5,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621703,3,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Chennai,600002,12,8,chennai,chennai
15-11-2025,tamil nadu,Chennai,600007,6,3,chennai,chennai
15-11-2025,tamil nadu,Chennai,600014,15,5,chennai,chennai
15-11-2025,tamil nadu,Chennai,600016,2,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600034,6,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600035,8,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600037,0,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600086,2,3,chennai,chennai
15-11-2025,tamil nadu,Chennai,600087,0,1,chennai,chennai
15-11-2025,tamil nadu,Chennai,600093,19,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600112,3,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600115,4,0,chennai,chennai
15-11-2025,tamil nadu,Chennai,600118,35,22,chennai,chennai
15-11-2025,tamil nadu,Chennai,600129,3,2,chennai,chennai
15-11-2025,tamil nadu,Coimbatore,641003,0,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641006,18,19,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641007,5,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641010,12,15,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641015,2,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641017,6,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641028,4,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641032,2,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641035,15,18,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641038,3,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641042,1,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641043,3,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641101,5,4,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641103,1,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641111,5,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641301,20,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641659,7,9,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641669,4,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641697,2,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642001,7,6,coimbatore,coimbatore
